publisher,metric,count
Dove Press,FsF-R1.3-02D,2
Journal of Computational Biology,FsF-F3-01M,2
Journal of Computational Biology,FsF-A1-01M,2
Journal of Computational Biology,FsF-A1-03D,2
Journal of Computational Biology,FsF-R1.1-01M,2
Journal of Computational Biology,FsF-R1.3-02D,2
"Humana Press, Totowa, NJ",FsF-F3-01M,2
"Humana Press, Totowa, NJ",FsF-A1-01M,2
"Humana Press, Totowa, NJ",FsF-A1-03D,2
"Humana Press, Totowa, NJ",FsF-R1.1-01M,2
"Humana Press, Totowa, NJ",FsF-R1.3-02D,2
Korean Society for Biochemistry and Molecular Biology,FsF-F3-01M,1
Korean Society for Biochemistry and Molecular Biology,FsF-A1-01M,1
Korean Society for Biochemistry and Molecular Biology,FsF-A1-03D,1
Korean Society for Biochemistry and Molecular Biology,FsF-I3-01M,1
Korean Society for Biochemistry and Molecular Biology,FsF-R1-01MD,1
Korean Society for Biochemistry and Molecular Biology,FsF-R1.1-01M,1
Korean Society for Biochemistry and Molecular Biology,FsF-R1.3-02D,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-F3-01M,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-A1-03D,1
"Lippincott Williams & WilkinsHagerstown, MD",FsF-R1.3-02D,1
Current Science Inc.,FsF-F3-01M,2
Current Science Inc.,FsF-A1-03D,2
Current Science Inc.,FsF-R1.1-01M,2
Current Science Inc.,FsF-R1.3-02D,2
Canadian Science Publishing,FsF-F3-01M,1
Canadian Science Publishing,FsF-F4-01M,1
Canadian Science Publishing,FsF-A1-01M,1
Canadian Science Publishing,FsF-A1-03D,1
Canadian Science Publishing,FsF-R1-01MD,1
Canadian Science Publishing,FsF-R1.1-01M,1
Canadian Science Publishing,FsF-R1.3-02D,1
FEBS Press,FsF-F3-01M,1
FEBS Press,FsF-A1-01M,1
FEBS Press,FsF-A1-03D,1
FEBS Press,FsF-I3-01M,1
FEBS Press,FsF-R1.1-01M,1
FEBS Press,FsF-R1.3-02D,1
Sercrisma International s.l.,FsF-F3-01M,2
Sercrisma International s.l.,FsF-F4-01M,2
Sercrisma International s.l.,FsF-A1-01M,2
Sercrisma International s.l.,FsF-A1-03D,2
Sercrisma International s.l.,FsF-R1.1-01M,2
Sercrisma International s.l.,FsF-R1.3-02D,2
EMBO Molecular Medicine,FsF-F3-01M,2
EMBO Molecular Medicine,FsF-A1-03D,2
EMBO Molecular Medicine,FsF-R1.1-01M,2
EMBO Molecular Medicine,FsF-R1.3-02D,2
© Georg Thieme Verlag KG,FsF-F3-01M,1
© Georg Thieme Verlag KG,FsF-A1-01M,1
© Georg Thieme Verlag KG,FsF-A1-03D,1
© Georg Thieme Verlag KG,FsF-I3-01M,1
© Georg Thieme Verlag KG,FsF-R1.1-01M,1
© Georg Thieme Verlag KG,FsF-R1.3-02D,1
Georg Thieme Verlag KG Stuttgart · New York,FsF-F3-01M,1
Georg Thieme Verlag KG Stuttgart · New York,FsF-A1-01M,1
Georg Thieme Verlag KG Stuttgart · New York,FsF-A1-03D,1
Georg Thieme Verlag KG Stuttgart · New York,FsF-R1.1-01M,1
Georg Thieme Verlag KG Stuttgart · New York,FsF-R1.3-02D,1
Springer Milan,FsF-F3-01M,2
Springer Milan,FsF-A1-03D,2
Springer Milan,FsF-R1.3-02D,2
"MJS Publishing, Medical Journals Sweden AB",FsF-F3-01M,4
"MJS Publishing, Medical Journals Sweden AB",FsF-A1-03D,4
"MJS Publishing, Medical Journals Sweden AB",FsF-R1.1-01M,4
"MJS Publishing, Medical Journals Sweden AB",FsF-R1.3-02D,4
International Union of Crystallography,FsF-F3-01M,2
International Union of Crystallography,FsF-A1-03D,2
International Union of Crystallography,FsF-R1-01MD,2
International Union of Crystallography,FsF-R1.1-01M,2
International Union of Crystallography,FsF-R1.3-02D,2
Stroke,FsF-F3-01M,1
Stroke,FsF-A1-01M,1
Stroke,FsF-A1-03D,1
Stroke,FsF-R1.1-01M,1
Stroke,FsF-R1.3-02D,1
American Society of Neuroradiology (ASNR),FsF-F3-01M,1
American Society of Neuroradiology (ASNR),FsF-F4-01M,1
American Society of Neuroradiology (ASNR),FsF-A1-01M,1
American Society of Neuroradiology (ASNR),FsF-A1-03D,1
American Society of Neuroradiology (ASNR),FsF-R1-01MD,1
American Society of Neuroradiology (ASNR),FsF-R1.1-01M,1
American Society of Neuroradiology (ASNR),FsF-R1.3-02D,1
Società Italiana di Fisica,FsF-F3-01M,2
Società Italiana di Fisica,FsF-A1-03D,2
Società Italiana di Fisica,FsF-R1.1-01M,2
Società Italiana di Fisica,FsF-R1.3-02D,2
American Geophysical Union (AGU),FsF-F3-01M,1
American Geophysical Union (AGU),FsF-F4-01M,1
American Geophysical Union (AGU),FsF-A1-01M,1
American Geophysical Union (AGU),FsF-A1-03D,1
American Geophysical Union (AGU),FsF-R1-01MD,1
American Geophysical Union (AGU),FsF-R1.1-01M,1
American Geophysical Union (AGU),FsF-R1.3-02D,1
Antisense Research and Development,FsF-F3-01M,1
Antisense Research and Development,FsF-A1-01M,1
Antisense Research and Development,FsF-A1-03D,1
Antisense Research and Development,FsF-R1.1-01M,1
Antisense Research and Development,FsF-R1.3-02D,1
German Medical Science GMS Publishing House,FsF-F3-01M,1
German Medical Science GMS Publishing House,FsF-A1-01M,1
German Medical Science GMS Publishing House,FsF-A1-03D,1
German Medical Science GMS Publishing House,FsF-I1-01M,1
German Medical Science GMS Publishing House,FsF-I3-01M,1
German Medical Science GMS Publishing House,FsF-R1.1-01M,1
German Medical Science GMS Publishing House,FsF-R1.3-02D,1
CSIRO PUBLISHING,FsF-F3-01M,2
CSIRO PUBLISHING,FsF-A1-01M,2
CSIRO PUBLISHING,FsF-A1-03D,2
CSIRO PUBLISHING,FsF-I3-01M,2
CSIRO PUBLISHING,FsF-R1.1-01M,2
CSIRO PUBLISHING,FsF-R1.3-02D,2
CABI Publishing,FsF-F3-01M,1
CABI Publishing,FsF-F4-01M,1
CABI Publishing,FsF-A1-01M,1
CABI Publishing,FsF-A1-03D,1
CABI Publishing,FsF-R1-01MD,1
CABI Publishing,FsF-R1.1-01M,1
CABI Publishing,FsF-R1.3-02D,1
The Advanced Portfolio,FsF-F3-01M,2
The Advanced Portfolio,FsF-A1-01M,2
The Advanced Portfolio,FsF-A1-03D,2
The Advanced Portfolio,FsF-R1.1-01M,2
The Advanced Portfolio,FsF-R1.3-02D,2
EDP Sciences,FsF-F3-01M,1
EDP Sciences,FsF-A1-01M,1
EDP Sciences,FsF-A1-03D,1
EDP Sciences,FsF-R1.1-01M,1
EDP Sciences,FsF-R1.3-02D,1
AME publishing company,FsF-F3-01M,2
AME publishing company,FsF-A1-01M,2
AME publishing company,FsF-A1-03D,2
AME publishing company,FsF-R1-01MD,2
AME publishing company,FsF-R1.1-01M,2
AME publishing company,FsF-R1.3-02D,2
Steinkopff,FsF-F3-01M,3
Steinkopff,FsF-A1-01M,3
Steinkopff,FsF-A1-03D,3
Steinkopff,FsF-R1.1-01M,3
Steinkopff,FsF-R1.3-02D,3
Molecular Systems Biology,FsF-F3-01M,1
Molecular Systems Biology,FsF-A1-03D,1
Molecular Systems Biology,FsF-R1.1-01M,1
Molecular Systems Biology,FsF-R1.3-02D,1
