publisher,metric,count
BMJ,FsF-A1-03D,39
BMJ,FsF-R1-01MD,5
BMJ,FsF-R1.1-01M,39
BMJ,FsF-R1.3-02D,39
Society of Rheology,FsF-F3-01M,2
Society of Rheology,FsF-A1-01M,2
Society of Rheology,FsF-A1-03D,2
Society of Rheology,FsF-R1.1-01M,2
Society of Rheology,FsF-R1.3-02D,2
RSC,FsF-F3-01M,2
RSC,FsF-A1-03D,2
RSC,FsF-R1.1-01M,2
RSC,FsF-R1.3-02D,2
Open Biology,FsF-F3-01M,1
Open Biology,FsF-A1-01M,1
Open Biology,FsF-A1-03D,1
Open Biology,FsF-I3-01M,1
Open Biology,FsF-R1.1-01M,1
Open Biology,FsF-R1.3-02D,1
GeoScienceWorld,FsF-F3-01M,5
GeoScienceWorld,FsF-A1-01M,5
GeoScienceWorld,FsF-A1-03D,5
GeoScienceWorld,FsF-I1-01M,2
GeoScienceWorld,FsF-I2-01M,2
GeoScienceWorld,FsF-I3-01M,2
GeoScienceWorld,FsF-R1.1-01M,5
GeoScienceWorld,FsF-R1.3-02D,5
Nordic Society Oikos,FsF-F3-01M,5
Nordic Society Oikos,FsF-A1-01M,5
Nordic Society Oikos,FsF-A1-03D,5
Nordic Society Oikos,FsF-R1.1-01M,5
Nordic Society Oikos,FsF-R1.3-02D,5
Nordic Society Oikos,FsF-I3-01M,1
American Psychiatric Publishing,FsF-F3-01M,4
American Psychiatric Publishing,FsF-A1-01M,4
American Psychiatric Publishing,FsF-A1-03D,4
American Psychiatric Publishing,FsF-R1.1-01M,4
American Psychiatric Publishing,FsF-R1.3-02D,4
American Journal of Psychiatry,FsF-F3-01M,4
American Journal of Psychiatry,FsF-A1-01M,3
American Journal of Psychiatry,FsF-A1-03D,4
American Journal of Psychiatry,FsF-R1.1-01M,4
American Journal of Psychiatry,FsF-R1.3-02D,4
American Psychiatric Association Publishing,FsF-F3-01M,6
American Psychiatric Association Publishing,FsF-A1-01M,6
American Psychiatric Association Publishing,FsF-A1-03D,6
American Psychiatric Association Publishing,FsF-R1.1-01M,6
American Psychiatric Association Publishing,FsF-R1.3-02D,6
De Gruyter Mouton,FsF-F3-01M,4
De Gruyter Mouton,FsF-A1-03D,4
De Gruyter Mouton,FsF-R1.1-01M,4
De Gruyter Mouton,FsF-R1.3-02D,4
De Gruyter Mouton,FsF-I3-01M,2
Walter de Gruyter,FsF-F3-01M,4
Walter de Gruyter,FsF-A1-03D,4
Walter de Gruyter,FsF-R1.1-01M,4
Walter de Gruyter,FsF-R1.3-02D,4
EMBO Molecular Medicine,FsF-F3-01M,3
EMBO Molecular Medicine,FsF-A1-03D,3
EMBO Molecular Medicine,FsF-R1.1-01M,3
EMBO Molecular Medicine,FsF-R1.3-02D,3
http://www.eurekaselect.com,FsF-F3-01M,9
http://www.eurekaselect.com,FsF-A1-01M,9
http://www.eurekaselect.com,FsF-A1-03D,9
http://www.eurekaselect.com,FsF-I3-01M,4
http://www.eurekaselect.com,FsF-R1.1-01M,9
http://www.eurekaselect.com,FsF-R1.3-02D,9
D. Steinkopff-Verlag,FsF-F3-01M,4
D. Steinkopff-Verlag,FsF-A1-03D,4
D. Steinkopff-Verlag,FsF-R1.3-02D,4
D. Steinkopff-Verlag,FsF-R1.1-01M,2
Springer New York,FsF-F3-01M,10
Springer New York,FsF-A1-03D,10
Springer New York,FsF-R1.1-01M,10
Springer New York,FsF-R1.3-02D,10
Springer New York,FsF-A1-01M,7
Steinkopff Verlag,FsF-F3-01M,10
Steinkopff Verlag,FsF-A1-03D,10
Steinkopff Verlag,FsF-R1.1-01M,10
Steinkopff Verlag,FsF-R1.3-02D,10
American Academy of Otolaryngology–Head and Neck Surgery,FsF-F3-01M,1
American Academy of Otolaryngology–Head and Neck Surgery,FsF-A1-01M,1
American Academy of Otolaryngology–Head and Neck Surgery,FsF-A1-03D,1
American Academy of Otolaryngology–Head and Neck Surgery,FsF-I3-01M,1
American Academy of Otolaryngology–Head and Neck Surgery,FsF-R1.1-01M,1
American Academy of Otolaryngology–Head and Neck Surgery,FsF-R1.3-02D,1
Physical Review A,FsF-F3-01M,8
Physical Review A,FsF-A1-01M,8
Physical Review A,FsF-A1-03D,8
Physical Review A,FsF-I3-01M,4
Physical Review A,FsF-R1.1-01M,8
Physical Review A,FsF-R1.3-02D,8
AGU Journals,FsF-F3-01M,12
AGU Journals,FsF-A1-01M,12
AGU Journals,FsF-A1-03D,12
AGU Journals,FsF-R1.1-01M,12
AGU Journals,FsF-R1.3-02D,12
AGU Journals,FsF-I3-01M,5
American Geophysical Union (AGU),FsF-F3-01M,17
American Geophysical Union (AGU),FsF-A1-01M,17
American Geophysical Union (AGU),FsF-A1-03D,17
American Geophysical Union (AGU),FsF-R1.1-01M,17
American Geophysical Union (AGU),FsF-R1.3-02D,17
American Geophysical Union (AGU),FsF-F4-01M,3
American Geophysical Union (AGU),FsF-R1-01MD,3
American Diabetes Association,FsF-F3-01M,26
American Diabetes Association,FsF-A1-01M,26
American Diabetes Association,FsF-A1-03D,26
American Diabetes Association,FsF-R1.1-01M,26
American Diabetes Association,FsF-R1.3-02D,26
Molecular Diversity Preservation International,FsF-F3-01M,21
Molecular Diversity Preservation International,FsF-A1-01M,21
Molecular Diversity Preservation International,FsF-A1-03D,21
Molecular Diversity Preservation International,FsF-R1.1-01M,21
Molecular Diversity Preservation International,FsF-R1.3-02D,21
New Phytologist Foundation,FsF-F3-01M,17
New Phytologist Foundation,FsF-A1-01M,17
New Phytologist Foundation,FsF-A1-03D,17
New Phytologist Foundation,FsF-R1.1-01M,17
New Phytologist Foundation,FsF-R1.3-02D,17
New Phytologist Foundation,FsF-I3-01M,5
The National Academy of Sciences of the USA,FsF-F3-01M,1
The National Academy of Sciences of the USA,FsF-A1-03D,1
The National Academy of Sciences of the USA,FsF-R1.1-01M,1
The National Academy of Sciences of the USA,FsF-R1.3-02D,1
The Endocrine Society,FsF-F3-01M,14
The Endocrine Society,FsF-F4-01M,10
The Endocrine Society,FsF-A1-01M,14
The Endocrine Society,FsF-A1-03D,14
The Endocrine Society,FsF-R1-01MD,10
The Endocrine Society,FsF-R1.1-01M,14
The Endocrine Society,FsF-R1.3-02D,14
Royal College of Psychiatrists,FsF-F3-01M,10
Royal College of Psychiatrists,FsF-A1-01M,10
Royal College of Psychiatrists,FsF-A1-03D,10
Royal College of Psychiatrists,FsF-R1.1-01M,10
Royal College of Psychiatrists,FsF-R1.3-02D,10
The Journal of Clinical Psychiatry,FsF-F3-01M,4
The Journal of Clinical Psychiatry,FsF-A1-01M,4
The Journal of Clinical Psychiatry,FsF-A1-03D,4
The Journal of Clinical Psychiatry,FsF-I3-01M,3
The Journal of Clinical Psychiatry,FsF-R1.1-01M,4
The Journal of Clinical Psychiatry,FsF-R1.3-02D,4
Psychiatrist.com,FsF-F3-01M,4
Psychiatrist.com,FsF-A1-01M,4
Psychiatrist.com,FsF-A1-03D,4
Psychiatrist.com,FsF-I3-01M,3
Psychiatrist.com,FsF-R1.1-01M,4
Psychiatrist.com,FsF-R1.3-02D,4
Thorax,FsF-F3-01M,2
Thorax,FsF-A1-03D,2
Thorax,FsF-R1.1-01M,2
Thorax,FsF-R1.3-02D,2
Journal of Clinical Oncology,FsF-F3-01M,12
Journal of Clinical Oncology,FsF-A1-03D,12
Journal of Clinical Oncology,FsF-R1.1-01M,11
Journal of Clinical Oncology,FsF-R1.3-02D,12
Kluwer Academic Publishers-Plenum Publishers,FsF-F3-01M,22
Kluwer Academic Publishers-Plenum Publishers,FsF-A1-03D,22
Kluwer Academic Publishers-Plenum Publishers,FsF-R1.3-02D,22
Kluwer Academic Publishers-Plenum Publishers,FsF-R1.1-01M,20
Science Advances,FsF-F3-01M,5
Science Advances,FsF-A1-03D,5
Science Advances,FsF-R1.1-01M,5
Science Advances,FsF-R1.3-02D,5
Physical Review E,FsF-F3-01M,5
Physical Review E,FsF-A1-01M,5
Physical Review E,FsF-A1-03D,5
Physical Review E,FsF-I3-01M,4
Physical Review E,FsF-R1.1-01M,5
Physical Review E,FsF-R1.3-02D,5
SP Birkhäuser Verlag Basel,FsF-F3-01M,4
SP Birkhäuser Verlag Basel,FsF-A1-03D,4
SP Birkhäuser Verlag Basel,FsF-R1.1-01M,4
SP Birkhäuser Verlag Basel,FsF-R1.3-02D,4
"Lippincott Williams & WilkinsHagerstown, MD",FsF-F3-01M,12
"Lippincott Williams & WilkinsHagerstown, MD",FsF-A1-03D,12
"Lippincott Williams & WilkinsHagerstown, MD",FsF-R1.3-02D,12
"Lippincott Williams & WilkinsHagerstown, MD",FsF-R1.1-01M,11
The Journal of Neuropsychiatry and Clinical Neurosciences,FsF-F3-01M,1
The Journal of Neuropsychiatry and Clinical Neurosciences,FsF-A1-01M,1
The Journal of Neuropsychiatry and Clinical Neurosciences,FsF-A1-03D,1
The Journal of Neuropsychiatry and Clinical Neurosciences,FsF-R1.1-01M,1
The Journal of Neuropsychiatry and Clinical Neurosciences,FsF-R1.3-02D,1
Analytical Science Journals,FsF-F3-01M,7
Analytical Science Journals,FsF-A1-01M,7
Analytical Science Journals,FsF-A1-03D,7
Analytical Science Journals,FsF-I3-01M,4
Analytical Science Journals,FsF-R1.1-01M,7
Analytical Science Journals,FsF-R1.3-02D,7
American Society for Cell Biology (ASCB),FsF-F3-01M,9
American Society for Cell Biology (ASCB),FsF-A1-03D,9
American Society for Cell Biology (ASCB),FsF-R1.1-01M,9
American Society for Cell Biology (ASCB),FsF-R1.3-02D,9
American Society for Cell Biology (ASCB),FsF-F4-01M,1
American Society for Cell Biology (ASCB),FsF-A1-01M,1
American Society for Cell Biology (ASCB),FsF-R1-01MD,1
Journal of Neurophysiology,FsF-F3-01M,3
Journal of Neurophysiology,FsF-A1-03D,3
Journal of Neurophysiology,FsF-R1.1-01M,3
Journal of Neurophysiology,FsF-R1.3-02D,3
Association for the Advancement of Artificial Intelligence (AAAI),FsF-F3-01M,8
Association for the Advancement of Artificial Intelligence (AAAI),FsF-A1-03D,8
Association for the Advancement of Artificial Intelligence (AAAI),FsF-R1.1-01M,8
Association for the Advancement of Artificial Intelligence (AAAI),FsF-R1.3-02D,8
Robotics: Science and Systems Foundation,FsF-F3-01M,6
Robotics: Science and Systems Foundation,FsF-F4-01M,6
Robotics: Science and Systems Foundation,FsF-A1-01M,6
Robotics: Science and Systems Foundation,FsF-A1-03D,6
Robotics: Science and Systems Foundation,FsF-I3-01M,6
Robotics: Science and Systems Foundation,FsF-R1-01MD,6
Robotics: Science and Systems Foundation,FsF-R1.1-01M,6
Robotics: Science and Systems Foundation,FsF-R1.3-02D,6
Vieweg+Teubner Verlag,FsF-F3-01M,9
Vieweg+Teubner Verlag,FsF-A1-01M,9
Vieweg+Teubner Verlag,FsF-A1-03D,9
Vieweg+Teubner Verlag,FsF-R1.1-01M,9
Vieweg+Teubner Verlag,FsF-R1.3-02D,9
BMJ Specialist Journals,FsF-F3-01M,6
BMJ Specialist Journals,FsF-A1-03D,6
BMJ Specialist Journals,FsF-R1.1-01M,6
BMJ Specialist Journals,FsF-R1.3-02D,6
RMD Open,FsF-F3-01M,2
RMD Open,FsF-A1-03D,2
RMD Open,FsF-R1.1-01M,2
RMD Open,FsF-R1.3-02D,2
Heart,FsF-F3-01M,1
Heart,FsF-A1-03D,1
Heart,FsF-R1.1-01M,1
Heart,FsF-R1.3-02D,1
American Public Health Association,FsF-F3-01M,1
American Public Health Association,FsF-A1-03D,1
American Public Health Association,FsF-R1.1-01M,1
American Public Health Association,FsF-R1.3-02D,1
American Journal of Roentgenology,FsF-F3-01M,1
American Journal of Roentgenology,FsF-A1-03D,1
American Journal of Roentgenology,FsF-R1.1-01M,1
American Journal of Roentgenology,FsF-R1.3-02D,1
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-F3-01M,2
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-A1-01M,2
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-A1-03D,2
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-I1-01M,2
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-I3-01M,2
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)",FsF-R1.3-02D,2
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-F3-01M,1
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-A1-01M,1
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-A1-03D,1
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-I1-01M,1
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-I3-01M,1
http://institut.inra.fr/Organisation/Dispositifs-et-infrastructures/Tous-les-dossiers/Ressources-genetiques-et-biologiques,FsF-R1.3-02D,1
Ferrata Storti Foundation (Haematologica),FsF-F3-01M,10
Ferrata Storti Foundation (Haematologica),FsF-A1-03D,10
Ferrata Storti Foundation (Haematologica),FsF-R1.1-01M,10
Ferrata Storti Foundation (Haematologica),FsF-R1.3-02D,10
British Psychological Society,FsF-F3-01M,1
British Psychological Society,FsF-A1-01M,1
British Psychological Society,FsF-A1-03D,1
British Psychological Society,FsF-R1.1-01M,1
British Psychological Society,FsF-R1.3-02D,1
Taylor & Francis,FsF-F3-01M,4
Taylor & Francis,FsF-A1-03D,4
Taylor & Francis,FsF-R1.1-01M,4
Taylor & Francis,FsF-R1.3-02D,4
Taylor & Francis,FsF-A1-01M,2
Hypertension,FsF-F3-01M,2
Hypertension,FsF-A1-03D,2
Hypertension,FsF-R1.1-01M,2
Hypertension,FsF-R1.3-02D,2
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-F3-01M,3
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-01M,3
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-A1-03D,3
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.1-01M,3
"Mary Ann Liebert, Inc.  2 Madison Avenue Larchmont, NY 10538 USA",FsF-R1.3-02D,3
Tissue Engineering,FsF-F3-01M,3
Tissue Engineering,FsF-A1-01M,3
Tissue Engineering,FsF-A1-03D,3
Tissue Engineering,FsF-R1.1-01M,3
Tissue Engineering,FsF-R1.3-02D,3
Society for Conservation Biology,FsF-F3-01M,1
Society for Conservation Biology,FsF-A1-01M,1
Society for Conservation Biology,FsF-A1-03D,1
Society for Conservation Biology,FsF-I3-01M,1
Society for Conservation Biology,FsF-R1.1-01M,1
Society for Conservation Biology,FsF-R1.3-02D,1
Reviews of Modern Physics,FsF-F3-01M,2
Reviews of Modern Physics,FsF-A1-01M,2
Reviews of Modern Physics,FsF-A1-03D,2
Reviews of Modern Physics,FsF-I3-01M,2
Reviews of Modern Physics,FsF-R1.1-01M,2
Reviews of Modern Physics,FsF-R1.3-02D,2
European Mathematical Society - EMS - Publishing House GmbH,FsF-F3-01M,6
European Mathematical Society - EMS - Publishing House GmbH,FsF-A1-03D,6
European Mathematical Society - EMS - Publishing House GmbH,FsF-R1.1-01M,6
European Mathematical Society - EMS - Publishing House GmbH,FsF-R1.3-02D,6
European Mathematical Society - EMS - Publishing House GmbH,FsF-A1-01M,4
CSIRO PUBLISHING,FsF-F3-01M,2
CSIRO PUBLISHING,FsF-A1-01M,2
CSIRO PUBLISHING,FsF-A1-03D,2
CSIRO PUBLISHING,FsF-R1.1-01M,2
CSIRO PUBLISHING,FsF-R1.3-02D,2
"Birkhäuser, Boston, MA",FsF-F3-01M,1
"Birkhäuser, Boston, MA",FsF-A1-01M,1
"Birkhäuser, Boston, MA",FsF-A1-03D,1
"Birkhäuser, Boston, MA",FsF-R1.1-01M,1
"Birkhäuser, Boston, MA",FsF-R1.3-02D,1
ACM Press,FsF-F3-01M,4
ACM Press,FsF-A1-01M,4
ACM Press,FsF-A1-03D,4
ACM Press,FsF-R1.1-01M,4
ACM Press,FsF-R1.3-02D,4
The Royal SocietyLondon,FsF-F3-01M,4
The Royal SocietyLondon,FsF-A1-03D,4
The Royal SocietyLondon,FsF-I3-01M,1
The Royal SocietyLondon,FsF-R1.1-01M,4
The Royal SocietyLondon,FsF-R1.3-02D,4
Proceedings of the Royal Society B: Biological Sciences,FsF-F3-01M,9
Proceedings of the Royal Society B: Biological Sciences,FsF-A1-03D,9
Proceedings of the Royal Society B: Biological Sciences,FsF-I3-01M,2
Proceedings of the Royal Society B: Biological Sciences,FsF-R1.1-01M,9
Proceedings of the Royal Society B: Biological Sciences,FsF-R1.3-02D,9
"Humana Press, Totowa, NJ",FsF-F3-01M,1
"Humana Press, Totowa, NJ",FsF-A1-01M,1
"Humana Press, Totowa, NJ",FsF-A1-03D,1
"Humana Press, Totowa, NJ",FsF-R1.1-01M,1
"Humana Press, Totowa, NJ",FsF-R1.3-02D,1
Physical Review B,FsF-F3-01M,5
Physical Review B,FsF-A1-01M,5
Physical Review B,FsF-A1-03D,5
Physical Review B,FsF-I3-01M,1
Physical Review B,FsF-R1.1-01M,5
Physical Review B,FsF-R1.3-02D,5
Guilford Publications Inc.,FsF-F3-01M,1
Guilford Publications Inc.,FsF-A1-01M,1
Guilford Publications Inc.,FsF-A1-03D,1
Guilford Publications Inc.,FsF-R1.1-01M,1
Guilford Publications Inc.,FsF-R1.3-02D,1
Journal of Personality Disorders,FsF-F3-01M,1
Journal of Personality Disorders,FsF-A1-01M,1
Journal of Personality Disorders,FsF-A1-03D,1
Journal of Personality Disorders,FsF-R1.1-01M,1
Journal of Personality Disorders,FsF-R1.3-02D,1
Science Translational Medicine,FsF-F3-01M,3
Science Translational Medicine,FsF-A1-03D,3
Science Translational Medicine,FsF-R1.1-01M,3
Science Translational Medicine,FsF-R1.3-02D,3
"Springer, Dordrecht",FsF-F3-01M,11
"Springer, Dordrecht",FsF-A1-01M,11
"Springer, Dordrecht",FsF-A1-03D,11
"Springer, Dordrecht",FsF-R1.1-01M,11
"Springer, Dordrecht",FsF-R1.3-02D,11
EMBO reports,FsF-F3-01M,8
EMBO reports,FsF-A1-03D,8
EMBO reports,FsF-R1.1-01M,8
EMBO reports,FsF-R1.3-02D,8
The Keio Journal of Medicine,FsF-F3-01M,1
The Keio Journal of Medicine,FsF-A1-01M,1
The Keio Journal of Medicine,FsF-A1-03D,1
The Keio Journal of Medicine,FsF-R1.1-01M,1
The Keio Journal of Medicine,FsF-R1.3-02D,1
Keio Journal of Medicine,FsF-F3-01M,2
Keio Journal of Medicine,FsF-A1-01M,2
Keio Journal of Medicine,FsF-A1-03D,2
Keio Journal of Medicine,FsF-R1.1-01M,2
Keio Journal of Medicine,FsF-R1.3-02D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-F3-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-03D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.1-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.3-02D,2
Journal of Computational Biology,FsF-F3-01M,1
Journal of Computational Biology,FsF-A1-01M,1
Journal of Computational Biology,FsF-A1-03D,1
Journal of Computational Biology,FsF-R1.1-01M,1
Journal of Computational Biology,FsF-R1.3-02D,1
Journal of Interferon & Cytokine Research,FsF-F3-01M,4
Journal of Interferon & Cytokine Research,FsF-A1-01M,4
Journal of Interferon & Cytokine Research,FsF-A1-03D,4
Journal of Interferon & Cytokine Research,FsF-R1.1-01M,4
Journal of Interferon & Cytokine Research,FsF-R1.3-02D,4
European Respiratory Society,FsF-F3-01M,10
European Respiratory Society,FsF-A1-01M,10
European Respiratory Society,FsF-A1-03D,10
European Respiratory Society,FsF-R1.1-01M,10
European Respiratory Society,FsF-R1.3-02D,10
European Respiratory Journal,FsF-F3-01M,5
European Respiratory Journal,FsF-A1-01M,5
European Respiratory Journal,FsF-A1-03D,5
European Respiratory Journal,FsF-R1.1-01M,5
European Respiratory Journal,FsF-R1.3-02D,5
European Respiratory Society (ERS),FsF-F3-01M,12
European Respiratory Society (ERS),FsF-A1-01M,12
European Respiratory Society (ERS),FsF-A1-03D,12
European Respiratory Society (ERS),FsF-R1.1-01M,12
European Respiratory Society (ERS),FsF-R1.3-02D,12
European Respiratory Society (ERS),FsF-F4-01M,6
European Respiratory Society (ERS),FsF-R1-01MD,6
American Society for Cell Biology,FsF-F3-01M,1
American Society for Cell Biology,FsF-A1-03D,1
American Society for Cell Biology,FsF-R1.1-01M,1
American Society for Cell Biology,FsF-R1.3-02D,1
American Mathematical Society,FsF-F3-01M,7
American Mathematical Society,FsF-A1-01M,7
American Mathematical Society,FsF-A1-03D,7
American Mathematical Society,FsF-R1.1-01M,7
American Mathematical Society,FsF-R1.3-02D,7
Springer-VerlagNew York,FsF-F3-01M,1
Springer-VerlagNew York,FsF-A1-03D,1
Springer-VerlagNew York,FsF-I3-01M,1
Springer-VerlagNew York,FsF-R1.1-01M,1
Springer-VerlagNew York,FsF-R1.3-02D,1
IOS Press,FsF-F3-01M,4
IOS Press,FsF-A1-01M,4
IOS Press,FsF-A1-03D,4
IOS Press,FsF-I3-01M,1
IOS Press,FsF-R1.1-01M,4
IOS Press,FsF-R1.3-02D,4
IEEE Comput. Soc,FsF-F3-01M,10
IEEE Comput. Soc,FsF-F4-01M,10
IEEE Comput. Soc,FsF-A1-01M,10
IEEE Comput. Soc,FsF-A1-03D,10
IEEE Comput. Soc,FsF-I3-01M,10
IEEE Comput. Soc,FsF-R1-01MD,10
IEEE Comput. Soc,FsF-R1.1-01M,10
IEEE Comput. Soc,FsF-R1.3-02D,10
"American Physiological SocietyBethesda, MD",FsF-F3-01M,4
"American Physiological SocietyBethesda, MD",FsF-A1-03D,4
"American Physiological SocietyBethesda, MD",FsF-R1.1-01M,4
"American Physiological SocietyBethesda, MD",FsF-R1.3-02D,4
American Journal of Physiology-Renal Physiology,FsF-F3-01M,1
American Journal of Physiology-Renal Physiology,FsF-A1-03D,1
American Journal of Physiology-Renal Physiology,FsF-R1.1-01M,1
American Journal of Physiology-Renal Physiology,FsF-R1.3-02D,1
"University of Chicago PressChicago, IL",FsF-F3-01M,1
"University of Chicago PressChicago, IL",FsF-A1-03D,1
"University of Chicago PressChicago, IL",FsF-R1.1-01M,1
"University of Chicago PressChicago, IL",FsF-R1.3-02D,1
Journal of Labor Economics,FsF-F3-01M,1
Journal of Labor Economics,FsF-A1-03D,1
Journal of Labor Economics,FsF-R1.1-01M,1
Journal of Labor Economics,FsF-R1.3-02D,1
"Diabetes, Obesity and Metabolism",FsF-F3-01M,1
"Diabetes, Obesity and Metabolism",FsF-A1-01M,1
"Diabetes, Obesity and Metabolism",FsF-A1-03D,1
"Diabetes, Obesity and Metabolism",FsF-R1.1-01M,1
"Diabetes, Obesity and Metabolism",FsF-R1.3-02D,1
National Bureau of Economic Research,FsF-F3-01M,2
National Bureau of Economic Research,FsF-F4-01M,2
National Bureau of Economic Research,FsF-A1-01M,2
National Bureau of Economic Research,FsF-A1-03D,2
National Bureau of Economic Research,FsF-I3-01M,2
National Bureau of Economic Research,FsF-R1-01MD,2
National Bureau of Economic Research,FsF-R1.1-01M,2
National Bureau of Economic Research,FsF-R1.3-02D,2
"SAGE PublicationsSage UK: London, England",FsF-F3-01M,21
"SAGE PublicationsSage UK: London, England",FsF-A1-03D,21
"SAGE PublicationsSage UK: London, England",FsF-R1.1-01M,17
"SAGE PublicationsSage UK: London, England",FsF-R1.3-02D,21
"SAGE PublicationsSage UK: London, England",FsF-A1-01M,1
International Parkinson and Movement Disorder Society,FsF-F3-01M,4
International Parkinson and Movement Disorder Society,FsF-A1-01M,4
International Parkinson and Movement Disorder Society,FsF-A1-03D,4
International Parkinson and Movement Disorder Society,FsF-I3-01M,2
International Parkinson and Movement Disorder Society,FsF-R1.1-01M,4
International Parkinson and Movement Disorder Society,FsF-R1.3-02D,4
Journal of Applied Physiology,FsF-F3-01M,4
Journal of Applied Physiology,FsF-A1-03D,4
Journal of Applied Physiology,FsF-R1.1-01M,4
Journal of Applied Physiology,FsF-R1.3-02D,4
National Institute of Standards and Technology (NIST),FsF-F3-01M,2
National Institute of Standards and Technology (NIST),FsF-F4-01M,2
National Institute of Standards and Technology (NIST),FsF-A1-01M,2
National Institute of Standards and Technology (NIST),FsF-A1-03D,2
National Institute of Standards and Technology (NIST),FsF-R1-01MD,2
National Institute of Standards and Technology (NIST),FsF-R1.1-01M,2
National Institute of Standards and Technology (NIST),FsF-R1.3-02D,2
Europa Digital & Publishing,FsF-F3-01M,2
Europa Digital & Publishing,FsF-A1-01M,2
Europa Digital & Publishing,FsF-A1-03D,2
Europa Digital & Publishing,FsF-R1-01MD,2
Europa Digital & Publishing,FsF-R1.1-01M,2
Europa Digital & Publishing,FsF-R1.3-02D,2
"Quintessence Publishing Company, Inc.",FsF-F3-01M,2
"Quintessence Publishing Company, Inc.",FsF-A1-01M,2
"Quintessence Publishing Company, Inc.",FsF-A1-03D,2
"Quintessence Publishing Company, Inc.",FsF-I3-01M,2
"Quintessence Publishing Company, Inc.",FsF-R1.1-01M,2
"Quintessence Publishing Company, Inc.",FsF-R1.3-02D,2
The Association for Research in Vision and Ophthalmology,FsF-F3-01M,3
The Association for Research in Vision and Ophthalmology,FsF-F4-01M,3
The Association for Research in Vision and Ophthalmology,FsF-A1-01M,3
The Association for Research in Vision and Ophthalmology,FsF-A1-03D,3
The Association for Research in Vision and Ophthalmology,FsF-R1.1-01M,3
The Association for Research in Vision and Ophthalmology,FsF-R1.3-02D,3
Baishideng Publishing Group Inc.,FsF-F3-01M,6
Baishideng Publishing Group Inc.,FsF-A1-01M,6
Baishideng Publishing Group Inc.,FsF-A1-03D,6
Baishideng Publishing Group Inc.,FsF-R1.1-01M,6
Baishideng Publishing Group Inc.,FsF-R1.3-02D,6
Annales Fennici Mathematici,FsF-F3-01M,1
Annales Fennici Mathematici,FsF-A1-03D,1
Annales Fennici Mathematici,FsF-R1.1-01M,1
Annales Fennici Mathematici,FsF-R1.3-02D,1
Pathological Society,FsF-F3-01M,3
Pathological Society,FsF-A1-01M,3
Pathological Society,FsF-A1-03D,3
Pathological Society,FsF-I3-01M,3
Pathological Society,FsF-R1.1-01M,3
Pathological Society,FsF-R1.3-02D,3
Pathological Society,FsF-I1-01M,1
Pathological Society,FsF-I2-01M,1
Oncotarget,FsF-F3-01M,3
Oncotarget,FsF-A1-01M,3
Oncotarget,FsF-A1-03D,3
Oncotarget,FsF-R1.3-02D,3
Impact Journals,FsF-F3-01M,3
Impact Journals,FsF-A1-01M,3
Impact Journals,FsF-A1-03D,3
Impact Journals,FsF-R1.3-02D,3
Journal of the ACM,FsF-F3-01M,4
Journal of the ACM,FsF-A1-01M,4
Journal of the ACM,FsF-A1-03D,4
Journal of the ACM,FsF-R1.1-01M,4
Journal of the ACM,FsF-R1.3-02D,4
Inter-Research Science Center,FsF-F3-01M,2
Inter-Research Science Center,FsF-A1-01M,2
Inter-Research Science Center,FsF-A1-03D,2
Inter-Research Science Center,FsF-R1-01MD,2
