publisher,metric,count
American Journal of Neuroradiology,FsF-R1.1-01M,6
American Journal of Neuroradiology,FsF-R1.3-02D,6
American Society of Neuroradiology (ASNR),FsF-F3-01M,2
American Society of Neuroradiology (ASNR),FsF-A1-03D,2
American Society of Neuroradiology (ASNR),FsF-R1.1-01M,2
American Society of Neuroradiology (ASNR),FsF-R1.3-02D,2
Birkhäuser Basel,FsF-F3-01M,6
Birkhäuser Basel,FsF-A1-01M,6
Birkhäuser Basel,FsF-A1-03D,6
Birkhäuser Basel,FsF-R1.1-01M,6
Birkhäuser Basel,FsF-R1.3-02D,6
SP MAIK Nauka/Interperiodica,FsF-F3-01M,6
SP MAIK Nauka/Interperiodica,FsF-A1-03D,6
SP MAIK Nauka/Interperiodica,FsF-R1.1-01M,6
SP MAIK Nauka/Interperiodica,FsF-R1.3-02D,6
Pleiades Publishing Ltd,FsF-F3-01M,10
Pleiades Publishing Ltd,FsF-A1-03D,10
Pleiades Publishing Ltd,FsF-R1.1-01M,10
Pleiades Publishing Ltd,FsF-R1.3-02D,10
Royal Meteorological Society (RMetS),FsF-F3-01M,1
Royal Meteorological Society (RMetS),FsF-A1-01M,1
Royal Meteorological Society (RMetS),FsF-A1-03D,1
Royal Meteorological Society (RMetS),FsF-R1.1-01M,1
Royal Meteorological Society (RMetS),FsF-R1.3-02D,1
ACM SIGKDD Explorations Newsletter,FsF-F3-01M,1
ACM SIGKDD Explorations Newsletter,FsF-A1-01M,1
ACM SIGKDD Explorations Newsletter,FsF-A1-03D,1
ACM SIGKDD Explorations Newsletter,FsF-R1.1-01M,1
ACM SIGKDD Explorations Newsletter,FsF-R1.3-02D,1
"American Physiological SocietyBethesda, MD",FsF-F3-01M,3
"American Physiological SocietyBethesda, MD",FsF-A1-03D,3
"American Physiological SocietyBethesda, MD",FsF-R1.1-01M,3
"American Physiological SocietyBethesda, MD",FsF-R1.3-02D,3
The Royal Society Publishing,FsF-F3-01M,1
The Royal Society Publishing,FsF-A1-01M,1
The Royal Society Publishing,FsF-A1-03D,1
The Royal Society Publishing,FsF-R1.1-01M,1
The Royal Society Publishing,FsF-R1.3-02D,1
Royal Society Open Science,FsF-F3-01M,1
Royal Society Open Science,FsF-A1-01M,1
Royal Society Open Science,FsF-A1-03D,1
Royal Society Open Science,FsF-R1.1-01M,1
Royal Society Open Science,FsF-R1.3-02D,1
American Association for the Advancement of Science,FsF-F3-01M,7
American Association for the Advancement of Science,FsF-A1-03D,7
American Association for the Advancement of Science,FsF-R1.1-01M,7
American Association for the Advancement of Science,FsF-R1.3-02D,7
Science,FsF-F3-01M,2
Science,FsF-A1-03D,2
Science,FsF-R1.1-01M,2
Science,FsF-R1.3-02D,2
Bioscientifica Ltd,FsF-F3-01M,1
Bioscientifica Ltd,FsF-A1-01M,1
Bioscientifica Ltd,FsF-A1-03D,1
Bioscientifica Ltd,FsF-R1.1-01M,1
Bioscientifica Ltd,FsF-R1.3-02D,1
joe,FsF-F3-01M,2
joe,FsF-A1-01M,2
joe,FsF-A1-03D,2
joe,FsF-R1.1-01M,2
joe,FsF-R1.3-02D,2
Bioscientifica,FsF-F3-01M,4
Bioscientifica,FsF-A1-01M,4
Bioscientifica,FsF-A1-03D,4
Bioscientifica,FsF-R1.1-01M,4
Bioscientifica,FsF-R1.3-02D,4
World Scientific Pub Co Pte Lt,FsF-F3-01M,5
World Scientific Pub Co Pte Lt,FsF-F4-01M,3
World Scientific Pub Co Pte Lt,FsF-A1-01M,5
World Scientific Pub Co Pte Lt,FsF-A1-03D,5
World Scientific Pub Co Pte Lt,FsF-R1-01MD,3
World Scientific Pub Co Pte Lt,FsF-R1.1-01M,5
World Scientific Pub Co Pte Lt,FsF-R1.3-02D,5
Metapress,FsF-A1-01M,1
Metapress,FsF-R1.1-01M,1
Metapress,FsF-R1.3-02D,1
OSA,FsF-F3-01M,6
OSA,FsF-A1-03D,6
OSA,FsF-R1.1-01M,6
OSA,FsF-R1.3-02D,6
Molecular Pathology,FsF-F3-01M,1
Molecular Pathology,FsF-A1-03D,1
Molecular Pathology,FsF-R1.1-01M,1
Molecular Pathology,FsF-R1.3-02D,1
MyJove Corporation,FsF-F3-01M,8
MyJove Corporation,FsF-A1-01M,8
MyJove Corporation,FsF-A1-03D,8
MyJove Corporation,FsF-R1.1-01M,8
MyJove Corporation,FsF-R1.3-02D,8
The Japan Institute of Metals and Materials,FsF-F3-01M,2
The Japan Institute of Metals and Materials,FsF-A1-01M,2
The Japan Institute of Metals and Materials,FsF-A1-03D,2
The Japan Institute of Metals and Materials,FsF-R1.1-01M,2
The Japan Institute of Metals and Materials,FsF-R1.3-02D,2
Japan Institute of Metals,FsF-F3-01M,4
Japan Institute of Metals,FsF-A1-01M,4
Japan Institute of Metals,FsF-A1-03D,4
Japan Institute of Metals,FsF-R1.1-01M,4
Japan Institute of Metals,FsF-R1.3-02D,4
Verlag Hans Huber,FsF-F3-01M,1
Verlag Hans Huber,FsF-A1-01M,1
Verlag Hans Huber,FsF-A1-03D,1
Verlag Hans Huber,FsF-R1.1-01M,1
Verlag Hans Huber,FsF-R1.3-02D,1
Zeitschrift für Neuropsychologie,FsF-F3-01M,1
Zeitschrift für Neuropsychologie,FsF-A1-01M,1
Zeitschrift für Neuropsychologie,FsF-A1-03D,1
Zeitschrift für Neuropsychologie,FsF-R1.1-01M,1
Zeitschrift für Neuropsychologie,FsF-R1.3-02D,1
Authorea,FsF-F3-01M,2
Authorea,FsF-A1-01M,2
Authorea,FsF-A1-03D,2
Authorea,FsF-I3-01M,2
Authorea,FsF-R1-01MD,2
Authorea,FsF-R1.1-01M,2
Authorea,FsF-R1.3-02D,2
"Authorea, Inc.",FsF-F3-01M,4
"Authorea, Inc.",FsF-A1-01M,4
"Authorea, Inc.",FsF-A1-03D,4
"Authorea, Inc.",FsF-I3-01M,4
"Authorea, Inc.",FsF-R1-01MD,4
"Authorea, Inc.",FsF-R1.1-01M,4
"Authorea, Inc.",FsF-R1.3-02D,4
SCI Journals,FsF-F3-01M,3
SCI Journals,FsF-A1-01M,3
SCI Journals,FsF-A1-03D,3
SCI Journals,FsF-I3-01M,2
SCI Journals,FsF-R1.1-01M,3
SCI Journals,FsF-R1.3-02D,3
SCI Journals,FsF-I1-01M,1
SCI Journals,FsF-I2-01M,1
Universität des Saarlandes,FsF-F3-01M,1
Universität des Saarlandes,FsF-A1-03D,1
Universität des Saarlandes,FsF-I1-01M,1
Universität des Saarlandes,FsF-I3-01M,1
Universität des Saarlandes,FsF-R1.1-01M,1
Universität des Saarlandes,FsF-R1.3-02D,1
GeoScienceWorld,FsF-F3-01M,2
GeoScienceWorld,FsF-A1-01M,2
GeoScienceWorld,FsF-A1-03D,2
GeoScienceWorld,FsF-R1.1-01M,2
GeoScienceWorld,FsF-R1.3-02D,2
AIP,FsF-F3-01M,8
AIP,FsF-A1-01M,8
AIP,FsF-A1-03D,8
AIP,FsF-R1.1-01M,8
AIP,FsF-R1.3-02D,8
The Endocrine Society,FsF-F3-01M,1
The Endocrine Society,FsF-F4-01M,1
The Endocrine Society,FsF-A1-01M,1
The Endocrine Society,FsF-A1-03D,1
The Endocrine Society,FsF-R1-01MD,1
The Endocrine Society,FsF-R1.1-01M,1
The Endocrine Society,FsF-R1.3-02D,1
IOS Press,FsF-F3-01M,1
IOS Press,FsF-A1-01M,1
IOS Press,FsF-A1-03D,1
IOS Press,FsF-R1.1-01M,1
IOS Press,FsF-R1.3-02D,1
IEEE Comput. Soc,FsF-F3-01M,4
IEEE Comput. Soc,FsF-F4-01M,4
IEEE Comput. Soc,FsF-A1-01M,4
IEEE Comput. Soc,FsF-A1-03D,4
IEEE Comput. Soc,FsF-I3-01M,4
IEEE Comput. Soc,FsF-R1-01MD,4
IEEE Comput. Soc,FsF-R1.1-01M,4
IEEE Comput. Soc,FsF-R1.3-02D,4
BiblioScout,FsF-F3-01M,4
BiblioScout,FsF-A1-01M,4
BiblioScout,FsF-A1-03D,4
BiblioScout,FsF-I3-01M,2
BiblioScout,FsF-R1.1-01M,4
BiblioScout,FsF-R1.3-02D,4
Thieme Medical and Scientific Publishers Pvt. Ltd.,FsF-F3-01M,1
Thieme Medical and Scientific Publishers Pvt. Ltd.,FsF-A1-01M,1
Thieme Medical and Scientific Publishers Pvt. Ltd.,FsF-A1-03D,1
Thieme Medical and Scientific Publishers Pvt. Ltd.,FsF-R1.1-01M,1
Thieme Medical and Scientific Publishers Pvt. Ltd.,FsF-R1.3-02D,1
Science Advances,FsF-F3-01M,4
Science Advances,FsF-A1-03D,4
Science Advances,FsF-R1.1-01M,4
Science Advances,FsF-R1.3-02D,4
American Association for the Advancement of Science (AAAS),FsF-F3-01M,16
American Association for the Advancement of Science (AAAS),FsF-A1-03D,16
American Association for the Advancement of Science (AAAS),FsF-R1.1-01M,16
American Association for the Advancement of Science (AAAS),FsF-R1.3-02D,16
American Association for the Advancement of Science (AAAS),FsF-F4-01M,4
American Association for the Advancement of Science (AAAS),FsF-A1-01M,4
American Association for the Advancement of Science (AAAS),FsF-R1-01MD,4
Spektrum Akademischer Verlag,FsF-F3-01M,2
Spektrum Akademischer Verlag,FsF-A1-03D,2
Spektrum Akademischer Verlag,FsF-R1.1-01M,2
Spektrum Akademischer Verlag,FsF-R1.3-02D,2
American Society for Cell Biology (ASCB),FsF-F3-01M,1
American Society for Cell Biology (ASCB),FsF-F4-01M,1
American Society for Cell Biology (ASCB),FsF-A1-01M,1
American Society for Cell Biology (ASCB),FsF-A1-03D,1
American Society for Cell Biology (ASCB),FsF-R1-01MD,1
American Society for Cell Biology (ASCB),FsF-R1.1-01M,1
American Society for Cell Biology (ASCB),FsF-R1.3-02D,1
一般社団法人 日本生物物理学会,FsF-F3-01M,1
一般社団法人 日本生物物理学会,FsF-A1-01M,1
一般社団法人 日本生物物理学会,FsF-A1-03D,1
一般社団法人 日本生物物理学会,FsF-R1-01MD,1
一般社団法人 日本生物物理学会,FsF-R1.1-01M,1
一般社団法人 日本生物物理学会,FsF-R1.3-02D,1
Biophysical Society of Japan,FsF-F3-01M,2
Biophysical Society of Japan,FsF-A1-01M,2
Biophysical Society of Japan,FsF-A1-03D,2
Biophysical Society of Japan,FsF-R1-01MD,2
Biophysical Society of Japan,FsF-R1.1-01M,2
Biophysical Society of Japan,FsF-R1.3-02D,2
Frontiers for Young Minds,FsF-F3-01M,1
Frontiers for Young Minds,FsF-A1-01M,1
Frontiers for Young Minds,FsF-A1-03D,1
Frontiers for Young Minds,FsF-I3-01M,1
Frontiers for Young Minds,FsF-R1.1-01M,1
Frontiers for Young Minds,FsF-R1.3-02D,1
Brill,FsF-F3-01M,4
Brill,FsF-A1-01M,4
Brill,FsF-A1-03D,4
Brill,FsF-R1.1-01M,4
Brill,FsF-R1.3-02D,4
SP Birkhäuser Verlag Basel,FsF-F3-01M,10
SP Birkhäuser Verlag Basel,FsF-A1-03D,10
SP Birkhäuser Verlag Basel,FsF-R1.1-01M,10
SP Birkhäuser Verlag Basel,FsF-R1.3-02D,10
Tellus A: Dynamic Meteorology and Oceanography,FsF-F3-01M,1
Tellus A: Dynamic Meteorology and Oceanography,FsF-A1-03D,1
Tellus A: Dynamic Meteorology and Oceanography,FsF-R1.1-01M,1
Tellus A: Dynamic Meteorology and Oceanography,FsF-R1.3-02D,1
American Association for Cancer Research,FsF-F3-01M,4
American Association for Cancer Research,FsF-A1-01M,4
American Association for Cancer Research,FsF-A1-03D,4
American Association for Cancer Research,FsF-R1.1-01M,4
American Association for Cancer Research,FsF-R1.3-02D,4
American Association for Cancer Research (AACR),FsF-F3-01M,2
American Association for Cancer Research (AACR),FsF-A1-01M,2
American Association for Cancer Research (AACR),FsF-A1-03D,2
American Association for Cancer Research (AACR),FsF-R1.1-01M,2
American Association for Cancer Research (AACR),FsF-R1.3-02D,2
"Bio-Protocol, LLC",FsF-F3-01M,4
"Bio-Protocol, LLC",FsF-F4-01M,4
"Bio-Protocol, LLC",FsF-A1-01M,4
"Bio-Protocol, LLC",FsF-A1-03D,4
"Bio-Protocol, LLC",FsF-R1-01MD,4
"Bio-Protocol, LLC",FsF-R1.1-01M,4
"Bio-Protocol, LLC",FsF-R1.3-02D,4
Vieweg+Teubner Verlag,FsF-F3-01M,3
Vieweg+Teubner Verlag,FsF-A1-01M,3
Vieweg+Teubner Verlag,FsF-A1-03D,3
Vieweg+Teubner Verlag,FsF-R1.1-01M,3
Vieweg+Teubner Verlag,FsF-R1.3-02D,3
"Verlag Hans Huber, Hogrefe AG, Bern",FsF-F3-01M,1
"Verlag Hans Huber, Hogrefe AG, Bern",FsF-A1-01M,1
"Verlag Hans Huber, Hogrefe AG, Bern",FsF-A1-03D,1
"Verlag Hans Huber, Hogrefe AG, Bern",FsF-R1.1-01M,1
"Verlag Hans Huber, Hogrefe AG, Bern",FsF-R1.3-02D,1
Zeitschrift für Pädagogische Psychologie,FsF-F3-01M,1
Zeitschrift für Pädagogische Psychologie,FsF-A1-01M,1
Zeitschrift für Pädagogische Psychologie,FsF-A1-03D,1
Zeitschrift für Pädagogische Psychologie,FsF-R1.1-01M,1
Zeitschrift für Pädagogische Psychologie,FsF-R1.3-02D,1
Hogrefe Publishing Group,FsF-F3-01M,4
Hogrefe Publishing Group,FsF-A1-01M,4
Hogrefe Publishing Group,FsF-A1-03D,4
Hogrefe Publishing Group,FsF-R1.1-01M,4
Hogrefe Publishing Group,FsF-R1.3-02D,4
Preprints,FsF-F3-01M,3
Preprints,FsF-A1-01M,3
Preprints,FsF-A1-03D,3
Preprints,FsF-I3-01M,3
Preprints,FsF-R1.1-01M,3
Preprints,FsF-R1.3-02D,3
utb GmbH,FsF-F3-01M,1
utb GmbH,FsF-F4-01M,1
utb GmbH,FsF-A1-01M,1
utb GmbH,FsF-A1-03D,1
utb GmbH,FsF-R1-01MD,1
utb GmbH,FsF-R1.1-01M,1
utb GmbH,FsF-R1.3-02D,1
"American Physiological Society Bethesda, MD",FsF-F3-01M,5
"American Physiological Society Bethesda, MD",FsF-A1-03D,5
"American Physiological Society Bethesda, MD",FsF-R1.1-01M,5
"American Physiological Society Bethesda, MD",FsF-R1.3-02D,5
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-F3-01M,4
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-A1-03D,4
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-R1.3-02D,4
Beilstein-Institut,FsF-F3-01M,8
Beilstein-Institut,FsF-A1-03D,8
Beilstein-Institut,FsF-R1.3-02D,8
Beilstein Institut,FsF-F3-01M,2
Beilstein Institut,FsF-A1-03D,2
Beilstein Institut,FsF-R1.3-02D,2
American Society of Mechanical Engineers Digital Collection,FsF-F3-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-A1-03D,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.1-01M,1
American Society of Mechanical Engineers Digital Collection,FsF-R1.3-02D,1
ASME Digital Collection,FsF-F3-01M,1
ASME Digital Collection,FsF-A1-01M,1
ASME Digital Collection,FsF-A1-03D,1
ASME Digital Collection,FsF-R1.1-01M,1
ASME Digital Collection,FsF-R1.3-02D,1
The New York Academy of Sciences,FsF-F3-01M,1
The New York Academy of Sciences,FsF-A1-01M,1
The New York Academy of Sciences,FsF-A1-03D,1
The New York Academy of Sciences,FsF-R1.1-01M,1
The New York Academy of Sciences,FsF-R1.3-02D,1
Society for Sedimentary Geology,FsF-F3-01M,2
Society for Sedimentary Geology,FsF-A1-01M,2
Society for Sedimentary Geology,FsF-A1-03D,2
Society for Sedimentary Geology,FsF-R1.1-01M,2
Society for Sedimentary Geology,FsF-R1.3-02D,2
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-F3-01M,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-A1-01M,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-A1-03D,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-I3-01M,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-R1-01MD,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-R1.1-01M,1
The Editorial Committee of the Interdisciplinary Information Sciences,FsF-R1.3-02D,1
ASLO,FsF-F3-01M,3
ASLO,FsF-A1-01M,3
ASLO,FsF-A1-03D,3
ASLO,FsF-I3-01M,3
ASLO,FsF-R1.1-01M,3
ASLO,FsF-R1.3-02D,3
American Association of Zoo Veterinarians,FsF-F3-01M,6
American Association of Zoo Veterinarians,FsF-A1-01M,6
American Association of Zoo Veterinarians,FsF-A1-03D,6
American Association of Zoo Veterinarians,FsF-R1.1-01M,6
American Association of Zoo Veterinarians,FsF-R1.3-02D,6
BioOne Complete,FsF-F3-01M,6
BioOne Complete,FsF-A1-01M,6
BioOne Complete,FsF-A1-03D,6
BioOne Complete,FsF-R1.1-01M,6
BioOne Complete,FsF-R1.3-02D,6
American Association of Neurological Surgeons,FsF-F3-01M,2
American Association of Neurological Surgeons,FsF-A1-01M,2
American Association of Neurological Surgeons,FsF-A1-03D,2
American Association of Neurological Surgeons,FsF-R1.1-01M,2
American Association of Neurological Surgeons,FsF-R1.3-02D,2
pediatrics,FsF-F3-01M,2
pediatrics,FsF-A1-01M,2
pediatrics,FsF-A1-03D,2
pediatrics,FsF-R1.1-01M,2
pediatrics,FsF-R1.3-02D,2
Nomos Verlag,FsF-F3-01M,6
Nomos Verlag,FsF-A1-03D,6
Nomos Verlag,FsF-R1.1-01M,6
Nomos Verlag,FsF-R1.3-02D,6
Nomos Verlag,FsF-F4-01M,4
Nomos Verlag,FsF-A1-01M,4
Nomos Verlag,FsF-R1-01MD,4
Georg Thieme Verlag Stuttgart · New York,FsF-F3-01M,1
Georg Thieme Verlag Stuttgart · New York,FsF-A1-01M,1
Georg Thieme Verlag Stuttgart · New York,FsF-A1-03D,1
Georg Thieme Verlag Stuttgart · New York,FsF-I3-01M,1
Georg Thieme Verlag Stuttgart · New York,FsF-R1.1-01M,1
Georg Thieme Verlag Stuttgart · New York,FsF-R1.3-02D,1
Association for Research in Vision and Ophthalmology (ARVO),FsF-F3-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-F4-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-A1-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-A1-03D,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-R1.1-01M,2
Association for Research in Vision and Ophthalmology (ARVO),FsF-R1.3-02D,2
SciTePress - Science and and Technology Publications,FsF-F3-01M,2
SciTePress - Science and and Technology Publications,FsF-A1-01M,2
SciTePress - Science and and Technology Publications,FsF-A1-03D,2
SciTePress - Science and and Technology Publications,FsF-I3-01M,2
SciTePress - Science and and Technology Publications,FsF-R1.1-01M,2
SciTePress - Science and and Technology Publications,FsF-R1.3-02D,2
Groupe Pour la science,FsF-F3-01M,2
Groupe Pour la science,FsF-F4-01M,2
Groupe Pour la science,FsF-A1-01M,2
Groupe Pour la science,FsF-A1-03D,2
Groupe Pour la science,FsF-I3-01M,2
Groupe Pour la science,FsF-R1.1-01M,2
Groupe Pour la science,FsF-R1.3-02D,2
SHS Cairn.info,FsF-F3-01M,2
SHS Cairn.info,FsF-F4-01M,2
SHS Cairn.info,FsF-A1-01M,2
SHS Cairn.info,FsF-A1-03D,2
SHS Cairn.info,FsF-I3-01M,2
SHS Cairn.info,FsF-R1.1-01M,2
SHS Cairn.info,FsF-R1.3-02D,2
Physical Review Letters,FsF-F3-01M,4
Physical Review Letters,FsF-A1-01M,4
Physical Review Letters,FsF-A1-03D,4
Physical Review Letters,FsF-I3-01M,4
Physical Review Letters,FsF-R1.1-01M,4
Physical Review Letters,FsF-R1.3-02D,4
Springer Singapore,FsF-F3-01M,4
Springer Singapore,FsF-A1-01M,4
Springer Singapore,FsF-A1-03D,4
Springer Singapore,FsF-R1.1-01M,4
Springer Singapore,FsF-R1.3-02D,4
Wissenschaftliche Verlagsgesellschaft mbH,FsF-F3-01M,2
Wissenschaftliche Verlagsgesellschaft mbH,FsF-A1-01M,2
Wissenschaftliche Verlagsgesellschaft mbH,FsF-A1-03D,2
Wissenschaftliche Verlagsgesellschaft mbH,FsF-R1.1-01M,2
Wissenschaftliche Verlagsgesellschaft mbH,FsF-R1.3-02D,2
ZSL Publications,FsF-F3-01M,1
ZSL Publications,FsF-A1-01M,1
ZSL Publications,FsF-A1-03D,1
ZSL Publications,FsF-I3-01M,1
ZSL Publications,FsF-R1.1-01M,1
ZSL Publications,FsF-R1.3-02D,1
World Scientific Pub Co Pte Ltd,FsF-F3-01M,1
World Scientific Pub Co Pte Ltd,FsF-F4-01M,1
World Scientific Pub Co Pte Ltd,FsF-A1-01M,1
World Scientific Pub Co Pte Ltd,FsF-A1-03D,1
World Scientific Pub Co Pte Ltd,FsF-R1-01MD,1
World Scientific Pub Co Pte Ltd,FsF-R1.1-01M,1
World Scientific Pub Co Pte Ltd,FsF-R1.3-02D,1
Birkhäuser Verlag,FsF-F3-01M,4
Birkhäuser Verlag,FsF-A1-03D,4
Birkhäuser Verlag,FsF-R1.1-01M,4
Birkhäuser Verlag,FsF-R1.3-02D,4
Steinkopff Verlag,FsF-F3-01M,2
Steinkopff Verlag,FsF-A1-03D,2
Steinkopff Verlag,FsF-R1.1-01M,2
Steinkopff Verlag,FsF-R1.3-02D,2
American Geophysical Union (AGU),FsF-F3-01M,6
American Geophysical Union (AGU),FsF-A1-01M,6
American Geophysical Union (AGU),FsF-A1-03D,6
American Geophysical Union (AGU),FsF-R1.1-01M,6
American Geophysical Union (AGU),FsF-R1.3-02D,6
American Geophysical Union (AGU),FsF-F4-01M,2
American Geophysical Union (AGU),FsF-R1-01MD,2
Communications of the ACM,FsF-F3-01M,1
Communications of the ACM,FsF-A1-01M,1
Communications of the ACM,FsF-A1-03D,1
Communications of the ACM,FsF-R1.1-01M,1
Communications of the ACM,FsF-R1.3-02D,1
European Journal of Political Research,FsF-F3-01M,1
European Journal of Political Research,FsF-A1-01M,1
European Journal of Political Research,FsF-A1-03D,1
European Journal of Political Research,FsF-R1.1-01M,1
European Journal of Political Research,FsF-R1.3-02D,1
Evolutionary Ecology Ltd,FsF-F3-01M,5
Evolutionary Ecology Ltd,FsF-A1-03D,5
Evolutionary Ecology Ltd,FsF-R1.3-02D,5
https://www.zora.uzh.ch/id/org/ext-4a21990e8d95f51c602914c8b09d4e88,FsF-F3-01M,2
https://www.zora.uzh.ch/id/org/ext-4a21990e8d95f51c602914c8b09d4e88,FsF-A1-03D,2
https://www.zora.uzh.ch/id/org/ext-4a21990e8d95f51c602914c8b09d4e88,FsF-R1.3-02D,2
Finnish Zoological and Botanical Publishing Board,FsF-F3-01M,4
Finnish Zoological and Botanical Publishing Board,FsF-A1-01M,4
Finnish Zoological and Botanical Publishing Board,FsF-A1-03D,4
Finnish Zoological and Botanical Publishing Board,FsF-R1.1-01M,4
Finnish Zoological and Botanical Publishing Board,FsF-R1.3-02D,4
Pleiades Publishing,FsF-F3-01M,2
Pleiades Publishing,FsF-A1-03D,2
Pleiades Publishing,FsF-R1.1-01M,2
Pleiades Publishing,FsF-R1.3-02D,2
Open Exploration,FsF-F3-01M,2
Open Exploration,FsF-A1-03D,2
Open Exploration,FsF-R1.1-01M,2
Open Exploration,FsF-R1.3-02D,2
Exploration of Neuroprotective Therapy,FsF-F3-01M,1
Exploration of Neuroprotective Therapy,FsF-A1-03D,1
Exploration of Neuroprotective Therapy,FsF-R1.1-01M,1
Exploration of Neuroprotective Therapy,FsF-R1.3-02D,1
Open Exploration Publishing,FsF-F3-01M,2
Open Exploration Publishing,FsF-A1-03D,2
Open Exploration Publishing,FsF-R1.1-01M,2
Open Exploration Publishing,FsF-R1.3-02D,2
Asian Chemical Editorial Society,FsF-F3-01M,2
Asian Chemical Editorial Society,FsF-A1-01M,2
Asian Chemical Editorial Society,FsF-A1-03D,2
Asian Chemical Editorial Society,FsF-I3-01M,1
Asian Chemical Editorial Society,FsF-R1.1-01M,2
Asian Chemical Editorial Society,FsF-R1.3-02D,2
ACM Conferences,FsF-F3-01M,9
ACM Conferences,FsF-A1-01M,9
ACM Conferences,FsF-A1-03D,9
ACM Conferences,FsF-R1.1-01M,9
ACM Conferences,FsF-R1.3-02D,9
ACM,FsF-F3-01M,18
ACM,FsF-A1-01M,18
ACM,FsF-A1-03D,18
ACM,FsF-R1.1-01M,18
ACM,FsF-R1.3-02D,18
"Allerton Press, Inc.",FsF-F3-01M,2
"Allerton Press, Inc.",FsF-A1-03D,2
"Allerton Press, Inc.",FsF-R1.1-01M,2
"Allerton Press, Inc.",FsF-R1.3-02D,2
WIP,FsF-F3-01M,1
WIP,FsF-F4-01M,1
WIP,FsF-A1-01M,1
WIP,FsF-A1-03D,1
WIP,FsF-I1-01M,1
WIP,FsF-I3-01M,1
WIP,FsF-R1.1-01M,1
WIP,FsF-R1.3-02D,1
ChemRxiv,FsF-F3-01M,2
ChemRxiv,FsF-A1-01M,2
ChemRxiv,FsF-A1-03D,2
ChemRxiv,FsF-I3-01M,2
ChemRxiv,FsF-R1-01MD,2
ChemRxiv,FsF-R1.1-01M,2
ChemRxiv,FsF-R1.3-02D,2
World Scientific Publishing Company,FsF-F3-01M,2
World Scientific Publishing Company,FsF-A1-01M,2
World Scientific Publishing Company,FsF-A1-03D,2
World Scientific Publishing Company,FsF-R1.1-01M,2
World Scientific Publishing Company,FsF-R1.3-02D,2
World Scientific Publishing,FsF-F3-01M,2
World Scientific Publishing,FsF-A1-01M,2
World Scientific Publishing,FsF-A1-03D,2
World Scientific Publishing,FsF-R1.1-01M,2
World Scientific Publishing,FsF-R1.3-02D,2
Croatian Geological Survey,FsF-F3-01M,2
Croatian Geological Survey,FsF-F4-01M,2
Croatian Geological Survey,FsF-A1-01M,2
Croatian Geological Survey,FsF-A1-03D,2
Croatian Geological Survey,FsF-R1-01MD,2
Croatian Geological Survey,FsF-R1.1-01M,2
Croatian Geological Survey,FsF-R1.3-02D,2
Applied and Environmental Microbiology,FsF-F3-01M,1
Applied and Environmental Microbiology,FsF-A1-03D,1
Applied and Environmental Microbiology,FsF-R1.1-01M,1
Applied and Environmental Microbiology,FsF-R1.3-02D,1
Radiation Research Society,FsF-F3-01M,2
Radiation Research Society,FsF-A1-01M,2
Radiation Research Society,FsF-A1-03D,2
Radiation Research Society,FsF-R1.1-01M,2
Radiation Research Society,FsF-R1.3-02D,2
British Society for Plant Pathology,FsF-F3-01M,2
British Society for Plant Pathology,FsF-A1-01M,2
British Society for Plant Pathology,FsF-A1-03D,2
British Society for Plant Pathology,FsF-R1.1-01M,2
British Society for Plant Pathology,FsF-R1.3-02D,2
Botanic Garden and Botanical Museum Berlin (BGBM),FsF-F3-01M,4
Botanic Garden and Botanical Museum Berlin (BGBM),FsF-A1-01M,4
Botanic Garden and Botanical Museum Berlin (BGBM),FsF-A1-03D,4
Botanic Garden and Botanical Museum Berlin (BGBM),FsF-R1.1-01M,4
Botanic Garden and Botanical Museum Berlin (BGBM),FsF-R1.3-02D,4
"Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin",FsF-F3-01M,2
"Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin",FsF-A1-01M,2
"Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin",FsF-A1-03D,2
"Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin",FsF-R1.1-01M,2
"Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin",FsF-R1.3-02D,2
"Springer, Wiesbaden",FsF-F3-01M,2
"Springer, Wiesbaden",FsF-A1-01M,2
"Springer, Wiesbaden",FsF-A1-03D,2
"Springer, Wiesbaden",FsF-R1.1-01M,2
