publisher,metric,count
Publications Office of the EU,FsF-R1.1-01M,1
Publications Office of the EU,FsF-R1.3-02D,1
Journal of Interferon & Cytokine Research,FsF-F3-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-01M,1
Journal of Interferon & Cytokine Research,FsF-A1-03D,1
Journal of Interferon & Cytokine Research,FsF-R1.1-01M,1
Journal of Interferon & Cytokine Research,FsF-R1.3-02D,1
ASSAY and Drug Development Technologies,FsF-F3-01M,1
ASSAY and Drug Development Technologies,FsF-A1-03D,1
ASSAY and Drug Development Technologies,FsF-R1.1-01M,1
ASSAY and Drug Development Technologies,FsF-R1.3-02D,1
Institution of Engineering and Technology (IET),FsF-F3-01M,1
Institution of Engineering and Technology (IET),FsF-F4-01M,1
Institution of Engineering and Technology (IET),FsF-A1-01M,1
Institution of Engineering and Technology (IET),FsF-A1-03D,1
Institution of Engineering and Technology (IET),FsF-R1-01MD,1
Institution of Engineering and Technology (IET),FsF-R1.1-01M,1
Institution of Engineering and Technology (IET),FsF-R1.3-02D,1
Nauka/Interperiodica,FsF-F3-01M,2
Nauka/Interperiodica,FsF-A1-03D,2
Nauka/Interperiodica,FsF-R1.1-01M,2
Nauka/Interperiodica,FsF-R1.3-02D,2
Pleiades Publishing Ltd,FsF-F3-01M,2
Pleiades Publishing Ltd,FsF-A1-03D,2
Pleiades Publishing Ltd,FsF-R1.1-01M,2
Pleiades Publishing Ltd,FsF-R1.3-02D,2
Physiological Genomics,FsF-F3-01M,1
Physiological Genomics,FsF-A1-03D,1
Physiological Genomics,FsF-R1.1-01M,1
Physiological Genomics,FsF-R1.3-02D,1
Federation of American Societies for Experimental Biology,FsF-F3-01M,1
Federation of American Societies for Experimental Biology,FsF-A1-01M,1
Federation of American Societies for Experimental Biology,FsF-A1-03D,1
Federation of American Societies for Experimental Biology,FsF-I3-01M,1
Federation of American Societies for Experimental Biology,FsF-R1.1-01M,1
Federation of American Societies for Experimental Biology,FsF-R1.3-02D,1
