publisher,metric,count
The National Academy of Sciences,FsF-R1.3-02D,6
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-F3-01M,7
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-A1-03D,7
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-R1.1-01M,7
"American Society for Microbiology1752 N St., N.W., Washington, DC",FsF-R1.3-02D,7
mBio,FsF-F3-01M,1
mBio,FsF-A1-03D,1
mBio,FsF-R1.1-01M,1
mBio,FsF-R1.3-02D,1
American Journal of Physiology-Cell Physiology,FsF-F3-01M,9
American Journal of Physiology-Cell Physiology,FsF-A1-03D,9
American Journal of Physiology-Cell Physiology,FsF-R1.1-01M,9
American Journal of Physiology-Cell Physiology,FsF-R1.3-02D,9
Multidisciplinary Digital Publishing Institute,FsF-F3-01M,87
Multidisciplinary Digital Publishing Institute,FsF-A1-01M,87
Multidisciplinary Digital Publishing Institute,FsF-A1-03D,87
Multidisciplinary Digital Publishing Institute,FsF-R1.1-01M,87
Multidisciplinary Digital Publishing Institute,FsF-R1.3-02D,87
MDPI,FsF-F3-01M,29
MDPI,FsF-A1-01M,29
MDPI,FsF-A1-03D,29
MDPI,FsF-R1.1-01M,29
MDPI,FsF-R1.3-02D,29
MDPI AG,FsF-F3-01M,22
MDPI AG,FsF-A1-01M,22
MDPI AG,FsF-A1-03D,22
MDPI AG,FsF-R1.1-01M,22
MDPI AG,FsF-R1.3-02D,22
ACM Journal of Experimental Algorithmics,FsF-F3-01M,2
ACM Journal of Experimental Algorithmics,FsF-A1-01M,2
ACM Journal of Experimental Algorithmics,FsF-A1-03D,2
ACM Journal of Experimental Algorithmics,FsF-R1.1-01M,2
ACM Journal of Experimental Algorithmics,FsF-R1.3-02D,2
Microbiology and Molecular Biology Reviews,FsF-F3-01M,1
Microbiology and Molecular Biology Reviews,FsF-A1-03D,1
Microbiology and Molecular Biology Reviews,FsF-R1.1-01M,1
Microbiology and Molecular Biology Reviews,FsF-R1.3-02D,1
Schattauer GmbH,FsF-F3-01M,2
Schattauer GmbH,FsF-A1-01M,2
Schattauer GmbH,FsF-A1-03D,2
Schattauer GmbH,FsF-R1.1-01M,2
Schattauer GmbH,FsF-R1.3-02D,2
Inter-Research Science Center,FsF-F3-01M,9
Inter-Research Science Center,FsF-F4-01M,9
Inter-Research Science Center,FsF-A1-01M,9
Inter-Research Science Center,FsF-A1-03D,9
Inter-Research Science Center,FsF-R1-01MD,9
Inter-Research Science Center,FsF-R1.1-01M,9
Inter-Research Science Center,FsF-R1.3-02D,9
EDP Sciences,FsF-F3-01M,21
EDP Sciences,FsF-A1-03D,21
EDP Sciences,FsF-R1.1-01M,19
EDP Sciences,FsF-R1.3-02D,21
EDP Sciences,FsF-A1-01M,13
"Springer, Dordrecht",FsF-F3-01M,25
"Springer, Dordrecht",FsF-A1-01M,25
"Springer, Dordrecht",FsF-A1-03D,25
"Springer, Dordrecht",FsF-R1.1-01M,25
"Springer, Dordrecht",FsF-R1.3-02D,25
Springer Japan,FsF-F3-01M,7
Springer Japan,FsF-A1-03D,7
Springer Japan,FsF-R1.1-01M,7
Springer Japan,FsF-R1.3-02D,7
Springer Japan,FsF-A1-01M,3
Analytical Science Journals,FsF-F3-01M,8
Analytical Science Journals,FsF-A1-01M,8
Analytical Science Journals,FsF-A1-03D,8
Analytical Science Journals,FsF-I1-01M,1
Analytical Science Journals,FsF-I2-01M,1
Analytical Science Journals,FsF-I3-01M,5
Analytical Science Journals,FsF-R1.1-01M,8
Analytical Science Journals,FsF-R1.3-02D,8
IEEE Comput. Soc,FsF-F3-01M,6
IEEE Comput. Soc,FsF-F4-01M,6
IEEE Comput. Soc,FsF-A1-01M,6
IEEE Comput. Soc,FsF-A1-03D,6
IEEE Comput. Soc,FsF-I3-01M,6
IEEE Comput. Soc,FsF-R1-01MD,6
IEEE Comput. Soc,FsF-R1.1-01M,6
IEEE Comput. Soc,FsF-R1.3-02D,6
Copernicus GmbH,FsF-F3-01M,3
Copernicus GmbH,FsF-F4-01M,3
Copernicus GmbH,FsF-A1-01M,3
Copernicus GmbH,FsF-A1-03D,3
Copernicus GmbH,FsF-R1-01MD,3
Copernicus GmbH,FsF-R1.1-01M,3
Copernicus GmbH,FsF-R1.3-02D,3
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-F3-01M,4
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-A1-03D,4
Beilstein-Institut zur Förderung der Chemischen Wissenschaften.,FsF-R1.3-02D,4
Beilstein-Institut,FsF-F3-01M,8
Beilstein-Institut,FsF-A1-03D,8
Beilstein-Institut,FsF-R1.3-02D,8
Acta Crystallographica Section F,FsF-F3-01M,1
Acta Crystallographica Section F,FsF-A1-03D,1
Acta Crystallographica Section F,FsF-R1.1-01M,1
Acta Crystallographica Section F,FsF-R1.3-02D,1
Journal of Clinical Microbiology,FsF-F3-01M,1
Journal of Clinical Microbiology,FsF-A1-03D,1
Journal of Clinical Microbiology,FsF-R1.1-01M,1
Journal of Clinical Microbiology,FsF-R1.3-02D,1
ZSL Publications,FsF-F3-01M,2
ZSL Publications,FsF-A1-01M,2
ZSL Publications,FsF-A1-03D,2
ZSL Publications,FsF-R1.1-01M,2
ZSL Publications,FsF-R1.3-02D,2
ZSL Publications,FsF-I3-01M,1
World Scientific Pub Co Pte Ltd,FsF-F3-01M,7
World Scientific Pub Co Pte Ltd,FsF-F4-01M,1
World Scientific Pub Co Pte Ltd,FsF-A1-01M,7
World Scientific Pub Co Pte Ltd,FsF-A1-03D,7
World Scientific Pub Co Pte Ltd,FsF-R1-01MD,1
World Scientific Pub Co Pte Ltd,FsF-R1.1-01M,7
World Scientific Pub Co Pte Ltd,FsF-R1.3-02D,7
S. Karger AG,FsF-F3-01M,21
S. Karger AG,FsF-F4-01M,1
S. Karger AG,FsF-A1-01M,21
S. Karger AG,FsF-A1-03D,21
S. Karger AG,FsF-R1-01MD,1
S. Karger AG,FsF-R1.1-01M,21
S. Karger AG,FsF-R1.3-02D,21
VS Verlag für Sozialwissenschaften,FsF-F3-01M,36
VS Verlag für Sozialwissenschaften,FsF-A1-01M,34
VS Verlag für Sozialwissenschaften,FsF-A1-03D,36
VS Verlag für Sozialwissenschaften,FsF-R1.1-01M,36
VS Verlag für Sozialwissenschaften,FsF-R1.3-02D,36
"Sage Publications/PRIO6 Bonhill Street, London EC2A 4PU, UK.",FsF-F3-01M,2
"Sage Publications/PRIO6 Bonhill Street, London EC2A 4PU, UK.",FsF-A1-01M,2
"Sage Publications/PRIO6 Bonhill Street, London EC2A 4PU, UK.",FsF-A1-03D,2
"Sage Publications/PRIO6 Bonhill Street, London EC2A 4PU, UK.",FsF-R1.1-01M,2
"Sage Publications/PRIO6 Bonhill Street, London EC2A 4PU, UK.",FsF-R1.3-02D,2
American Geophysical Union (AGU),FsF-F3-01M,5
American Geophysical Union (AGU),FsF-F4-01M,3
American Geophysical Union (AGU),FsF-A1-01M,5
American Geophysical Union (AGU),FsF-A1-03D,5
American Geophysical Union (AGU),FsF-R1-01MD,3
American Geophysical Union (AGU),FsF-R1.1-01M,5
American Geophysical Union (AGU),FsF-R1.3-02D,5
Portland Press Ltd.,FsF-F3-01M,13
Portland Press Ltd.,FsF-A1-01M,13
Portland Press Ltd.,FsF-A1-03D,13
Portland Press Ltd.,FsF-R1.1-01M,13
Portland Press Ltd.,FsF-R1.3-02D,13
Portland Press Ltd.,FsF-F4-01M,1
Portland Press Ltd.,FsF-R1-01MD,1
"American Physiological SocietyBethesda, MD",FsF-F3-01M,8
"American Physiological SocietyBethesda, MD",FsF-A1-03D,8
"American Physiological SocietyBethesda, MD",FsF-R1.1-01M,8
"American Physiological SocietyBethesda, MD",FsF-R1.3-02D,8
ACM SIGKDD Explorations Newsletter,FsF-F3-01M,2
ACM SIGKDD Explorations Newsletter,FsF-A1-01M,2
ACM SIGKDD Explorations Newsletter,FsF-A1-03D,2
ACM SIGKDD Explorations Newsletter,FsF-R1.1-01M,2
ACM SIGKDD Explorations Newsletter,FsF-R1.3-02D,2
F1000 Research Limited,FsF-F3-01M,1
F1000 Research Limited,FsF-A1-01M,1
F1000 Research Limited,FsF-A1-03D,1
F1000 Research Limited,FsF-R1.1-01M,1
F1000 Research Limited,FsF-R1.3-02D,1
Steinkopff-Verlag,FsF-F3-01M,8
Steinkopff-Verlag,FsF-A1-03D,8
Steinkopff-Verlag,FsF-R1.1-01M,8
Steinkopff-Verlag,FsF-R1.3-02D,8
Physical Review D,FsF-F3-01M,6
Physical Review D,FsF-A1-01M,6
Physical Review D,FsF-A1-03D,6
Physical Review D,FsF-R1.1-01M,6
Physical Review D,FsF-R1.3-02D,6
Physical Review D,FsF-I3-01M,2
European Survey Research Association,FsF-F3-01M,2
European Survey Research Association,FsF-A1-03D,2
European Survey Research Association,FsF-I1-01M,2
European Survey Research Association,FsF-R1.1-01M,2
European Survey Research Association,FsF-R1.3-02D,2
Springer Vienna,FsF-F3-01M,9
Springer Vienna,FsF-A1-03D,9
Springer Vienna,FsF-R1.1-01M,7
Springer Vienna,FsF-R1.3-02D,9
Springer Vienna,FsF-A1-01M,1
"Sage PublicationsSage UK: London, England",FsF-F3-01M,2
"Sage PublicationsSage UK: London, England",FsF-A1-01M,2
"Sage PublicationsSage UK: London, England",FsF-A1-03D,2
"Sage PublicationsSage UK: London, England",FsF-R1.1-01M,2
"Sage PublicationsSage UK: London, England",FsF-R1.3-02D,2
University of Chicago Press,FsF-F3-01M,12
University of Chicago Press,FsF-F4-01M,6
University of Chicago Press,FsF-A1-01M,6
University of Chicago Press,FsF-A1-03D,12
University of Chicago Press,FsF-R1-01MD,6
University of Chicago Press,FsF-R1.1-01M,12
University of Chicago Press,FsF-R1.3-02D,12
Swiss Chemical Society,FsF-F3-01M,2
Swiss Chemical Society,FsF-A1-03D,2
Swiss Chemical Society,FsF-R1.1-01M,2
Swiss Chemical Society,FsF-R1.3-02D,2
Springer Fachmedien Wiesbaden,FsF-F3-01M,19
Springer Fachmedien Wiesbaden,FsF-A1-03D,19
Springer Fachmedien Wiesbaden,FsF-R1.1-01M,13
Springer Fachmedien Wiesbaden,FsF-R1.3-02D,19
Springer Fachmedien Wiesbaden,FsF-A1-01M,9
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-F3-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-A1-03D,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.1-01M,2
"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",FsF-R1.3-02D,2
Antioxidants & Redox Signaling,FsF-F3-01M,2
Antioxidants & Redox Signaling,FsF-A1-03D,2
Antioxidants & Redox Signaling,FsF-R1.1-01M,2
Antioxidants & Redox Signaling,FsF-R1.3-02D,2
Mary Ann Liebert Inc,FsF-F3-01M,4
Mary Ann Liebert Inc,FsF-A1-03D,4
Mary Ann Liebert Inc,FsF-R1.1-01M,4
Mary Ann Liebert Inc,FsF-R1.3-02D,4
Birkhäuser Verlag,FsF-F3-01M,8
Birkhäuser Verlag,FsF-A1-03D,8
Birkhäuser Verlag,FsF-R1.1-01M,8
Birkhäuser Verlag,FsF-R1.3-02D,8
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-F3-01M,2
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-A1-03D,2
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-R1.1-01M,2
"Martinus Nijhoff, The Hague/Kluwer Academic Publishers",FsF-R1.3-02D,2
SIAM Journal on Scientific Computing,FsF-F3-01M,1
SIAM Journal on Scientific Computing,FsF-A1-03D,1
SIAM Journal on Scientific Computing,FsF-R1.1-01M,1
SIAM Journal on Scientific Computing,FsF-R1.3-02D,1
Society for Industrial & Applied Mathematics (SIAM),FsF-F3-01M,6
Society for Industrial & Applied Mathematics (SIAM),FsF-A1-03D,6
Society for Industrial & Applied Mathematics (SIAM),FsF-R1.1-01M,6
Society for Industrial & Applied Mathematics (SIAM),FsF-R1.3-02D,6
ACM Computing Surveys,FsF-F3-01M,3
ACM Computing Surveys,FsF-A1-01M,2
ACM Computing Surveys,FsF-A1-03D,3
ACM Computing Surveys,FsF-R1.1-01M,3
ACM Computing Surveys,FsF-R1.3-02D,3
Informa Healthcare,FsF-F3-01M,1
Informa Healthcare,FsF-F4-01M,1
Informa Healthcare,FsF-A1-01M,1
Informa Healthcare,FsF-A1-03D,1
Informa Healthcare,FsF-R1-01MD,1
Informa Healthcare,FsF-R1.1-01M,1
Informa Healthcare,FsF-R1.3-02D,1
ACM Transactions on Intelligent Systems and Technology,FsF-F3-01M,2
ACM Transactions on Intelligent Systems and Technology,FsF-A1-01M,2
ACM Transactions on Intelligent Systems and Technology,FsF-A1-03D,2
ACM Transactions on Intelligent Systems and Technology,FsF-R1.1-01M,2
ACM Transactions on Intelligent Systems and Technology,FsF-R1.3-02D,2
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-F3-01M,13
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-A1-03D,13
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-I3-01M,7
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.1-01M,13
Philosophical Transactions of the Royal Society B: Biological Sciences,FsF-R1.3-02D,13
Association for the Advancement of Artificial Intelligence (AAAI),FsF-F3-01M,4
Association for the Advancement of Artificial Intelligence (AAAI),FsF-A1-03D,4
Association for the Advancement of Artificial Intelligence (AAAI),FsF-R1.1-01M,4
Association for the Advancement of Artificial Intelligence (AAAI),FsF-R1.3-02D,4
Springer London,FsF-F3-01M,3
Springer London,FsF-A1-01M,1
Springer London,FsF-A1-03D,3
Springer London,FsF-I3-01M,1
Springer London,FsF-R1.1-01M,3
Springer London,FsF-R1.3-02D,3
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-F3-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-A1-03D,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-I3-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.1-01M,1
"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",FsF-R1.3-02D,1
EnviroMicroJournals,FsF-F3-01M,13
EnviroMicroJournals,FsF-A1-01M,13
EnviroMicroJournals,FsF-A1-03D,13
EnviroMicroJournals,FsF-R1.1-01M,13
EnviroMicroJournals,FsF-R1.3-02D,13
Guilford,FsF-F3-01M,2
Guilford,FsF-A1-01M,2
Guilford,FsF-A1-03D,2
Guilford,FsF-R1.1-01M,2
Guilford,FsF-R1.3-02D,2
Social Cognition,FsF-F3-01M,2
Social Cognition,FsF-A1-01M,2
Social Cognition,FsF-A1-03D,2
Social Cognition,FsF-R1.1-01M,2
Social Cognition,FsF-R1.3-02D,2
Guilford Publications,FsF-F3-01M,2
Guilford Publications,FsF-A1-01M,2
Guilford Publications,FsF-A1-03D,2
Guilford Publications,FsF-R1.1-01M,2
Guilford Publications,FsF-R1.3-02D,2
Annual Reviews,FsF-F3-01M,40
Annual Reviews,FsF-A1-01M,40
Annual Reviews,FsF-A1-03D,40
Annual Reviews,FsF-I3-01M,8
Annual Reviews,FsF-R1.1-01M,40
Annual Reviews,FsF-R1.3-02D,40
Acoustical Society of America (ASA),FsF-F3-01M,6
Acoustical Society of America (ASA),FsF-A1-01M,6
Acoustical Society of America (ASA),FsF-A1-03D,6
Acoustical Society of America (ASA),FsF-R1.1-01M,6
Acoustical Society of America (ASA),FsF-R1.3-02D,6
Nauka/Interperiodica,FsF-F3-01M,2
Nauka/Interperiodica,FsF-A1-03D,2
Nauka/Interperiodica,FsF-R1.1-01M,2
Nauka/Interperiodica,FsF-R1.3-02D,2
World Scientific Publishing Company,FsF-F3-01M,5
World Scientific Publishing Company,FsF-A1-01M,5
World Scientific Publishing Company,FsF-A1-03D,5
World Scientific Publishing Company,FsF-R1.1-01M,5
World Scientific Publishing Company,FsF-R1.3-02D,5
World Scientific Publishing,FsF-F3-01M,5
World Scientific Publishing,FsF-A1-01M,5
World Scientific Publishing,FsF-A1-03D,5
World Scientific Publishing,FsF-R1.1-01M,5
World Scientific Publishing,FsF-R1.3-02D,5
PeerJ Inc.,FsF-F3-01M,3
PeerJ Inc.,FsF-A1-01M,3
PeerJ Inc.,FsF-A1-03D,3
PeerJ Inc.,FsF-R1.3-02D,3
PeerJ,FsF-F3-01M,9
PeerJ,FsF-A1-01M,9
PeerJ,FsF-A1-03D,9
PeerJ,FsF-R1.3-02D,9
MyJove Corporation,FsF-F3-01M,2
MyJove Corporation,FsF-A1-01M,2
MyJove Corporation,FsF-A1-03D,2
MyJove Corporation,FsF-R1.1-01M,2
MyJove Corporation,FsF-R1.3-02D,2
American Library Association,FsF-F3-01M,6
American Library Association,FsF-A1-01M,6
American Library Association,FsF-A1-03D,6
American Library Association,FsF-R1-01MD,6
American Library Association,FsF-R1.1-01M,6
American Library Association,FsF-R1.3-02D,6
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-F3-01M,5
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-A1-01M,5
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-A1-03D,5
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-R1.1-01M,5
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-R1.3-02D,5
"© Georg Thieme Verlag, Rüdigerstr. 14, 70469 Stuttgart, Germany. All rights reserved. This journal, including all individual contributions and illustrations published therein, is legally protected by copyright for the duration of the copyright period. Any use, exploitation or commercialization outside the narrow limits set by copyright legislation, without the publisher's consent, is illegal and liable to criminal prosecution. This applies in particular to photostat reproduction, copying, cyclostyling, mimeographing or duplication of any kind, translating, preparation of microfilms, and electronic data processing and storage.",FsF-I3-01M,1
"Human Kinetics, Inc.",FsF-F3-01M,3
"Human Kinetics, Inc.",FsF-A1-01M,3
"Human Kinetics, Inc.",FsF-A1-03D,3
"Human Kinetics, Inc.",FsF-I3-01M,1
"Human Kinetics, Inc.",FsF-R1.1-01M,3
"Human Kinetics, Inc.",FsF-R1.3-02D,3
Human Kinetics,FsF-F3-01M,7
Human Kinetics,FsF-A1-01M,7
Human Kinetics,FsF-A1-03D,7
Human Kinetics,FsF-I3-01M,1
Human Kinetics,FsF-R1.1-01M,7
Human Kinetics,FsF-R1.3-02D,7
Institute of Mathematical Statistics,FsF-F3-01M,10
Institute of Mathematical Statistics,FsF-A1-01M,10
Institute of Mathematical Statistics,FsF-A1-03D,10
Institute of Mathematical Statistics,FsF-R1.1-01M,10
Institute of Mathematical Statistics,FsF-R1.3-02D,10
Project Euclid,FsF-F3-01M,7
Project Euclid,FsF-A1-01M,7
Project Euclid,FsF-A1-03D,7
Project Euclid,FsF-R1.1-01M,7
Project Euclid,FsF-R1.3-02D,7
SIAM Journal on Applied Mathematics,FsF-F3-01M,1
SIAM Journal on Applied Mathematics,FsF-A1-03D,1
SIAM Journal on Applied Mathematics,FsF-R1.1-01M,1
SIAM Journal on Applied Mathematics,FsF-R1.3-02D,1
SAGE Publications Ltd,FsF-F3-01M,2
SAGE Publications Ltd,FsF-F4-01M,2
SAGE Publications Ltd,FsF-A1-01M,2
SAGE Publications Ltd,FsF-A1-03D,2
SAGE Publications Ltd,FsF-I3-01M,2
SAGE Publications Ltd,FsF-R1-01MD,2
SAGE Publications Ltd,FsF-R1.1-01M,2
SAGE Publications Ltd,FsF-R1.3-02D,2
IMR Press,FsF-F3-01M,13
IMR Press,FsF-A1-01M,13
IMR Press,FsF-A1-03D,13
IMR Press,FsF-R1.1-01M,13
IMR Press,FsF-R1.3-02D,13
arXiv.org,FsF-F3-01M,1
arXiv.org,FsF-A1-03D,1
arXiv.org,FsF-I1-01M,1
arXiv.org,FsF-I3-01M,1
arXiv.org,FsF-R1.3-02D,1
arXiv,FsF-F3-01M,1
arXiv,FsF-A1-03D,1
arXiv,FsF-I1-01M,1
arXiv,FsF-I3-01M,1
arXiv,FsF-R1.3-02D,1
Brill,FsF-F3-01M,9
Brill,FsF-A1-01M,9
Brill,FsF-A1-03D,9
Brill,FsF-R1.1-01M,9
Brill,FsF-R1.3-02D,9
Brill,FsF-I3-01M,1
BRILL,FsF-F3-01M,4
BRILL,FsF-A1-01M,4
BRILL,FsF-A1-03D,4
BRILL,FsF-R1.1-01M,4
BRILL,FsF-R1.3-02D,4
Society for Research in Child Development,FsF-F3-01M,1
Society for Research in Child Development,FsF-A1-01M,1
Society for Research in Child Development,FsF-A1-03D,1
Society for Research in Child Development,FsF-I3-01M,1
Society for Research in Child Development,FsF-R1.1-01M,1
Society for Research in Child Development,FsF-R1.3-02D,1
Vieweg+Teubner Verlag,FsF-F3-01M,4
Vieweg+Teubner Verlag,FsF-A1-01M,4
Vieweg+Teubner Verlag,FsF-A1-03D,4
Vieweg+Teubner Verlag,FsF-I3-01M,1
Vieweg+Teubner Verlag,FsF-R1.1-01M,4
Vieweg+Teubner Verlag,FsF-R1.3-02D,4
Lippincott Williams & Wilkins,FsF-F3-01M,3
Lippincott Williams & Wilkins,FsF-A1-01M,3
Lippincott Williams & Wilkins,FsF-A1-03D,3
Lippincott Williams & Wilkins,FsF-R1.1-01M,3
Lippincott Williams & Wilkins,FsF-R1.3-02D,3
Circulation,FsF-F3-01M,1
Circulation,FsF-A1-01M,1
Circulation,FsF-A1-03D,1
Circulation,FsF-R1.1-01M,1
Circulation,FsF-R1.3-02D,1
Society of Rheology,FsF-F3-01M,8
Society of Rheology,FsF-A1-01M,8
Society of Rheology,FsF-A1-03D,8
Society of Rheology,FsF-R1.1-01M,8
Society of Rheology,FsF-R1.3-02D,8
American Vacuum Society,FsF-F3-01M,2
American Vacuum Society,FsF-A1-01M,2
American Vacuum Society,FsF-A1-03D,2
American Vacuum Society,FsF-R1.1-01M,2
American Vacuum Society,FsF-R1.3-02D,2
The Hebrew University Magnes Press,FsF-F3-01M,2
The Hebrew University Magnes Press,FsF-A1-03D,2
The Hebrew University Magnes Press,FsF-R1.1-01M,2
The Hebrew University Magnes Press,FsF-R1.3-02D,2
IUBMB,FsF-F3-01M,1
IUBMB,FsF-A1-01M,1
IUBMB,FsF-A1-03D,1
IUBMB,FsF-I3-01M,1
IUBMB,FsF-R1.1-01M,1
IUBMB,FsF-R1.3-02D,1
Royal Meteorological Society (RMetS),FsF-F3-01M,1
Royal Meteorological Society (RMetS),FsF-A1-01M,1
Royal Meteorological Society (RMetS),FsF-A1-03D,1
Royal Meteorological Society (RMetS),FsF-R1.1-01M,1
Royal Meteorological Society (RMetS),FsF-R1.3-02D,1
Humana Press,FsF-F3-01M,4
Humana Press,FsF-A1-01M,4
Humana Press,FsF-A1-03D,4
Humana Press,FsF-R1.1-01M,4
Humana Press,FsF-R1.3-02D,4
American Society for Clinical Investigation,FsF-F3-01M,22
American Society for Clinical Investigation,FsF-A1-01M,22
American Society for Clinical Investigation,FsF-A1-03D,22
American Society for Clinical Investigation,FsF-R1.1-01M,22
American Society for Clinical Investigation,FsF-R1.3-02D,22
American Society for Clinical Investigation,FsF-I3-01M,4
"University of Zurich, Institute for Empirical Research in Economics",FsF-F3-01M,4
"University of Zurich, Institute for Empirical Research in Economics",FsF-A1-03D,4
"University of Zurich, Institute for Empirical Research in Economics",FsF-I1-01M,4
"University of Zurich, Institute for Empirical Research in Economics",FsF-I3-01M,4
"University of Zurich, Institute for Empirical Research in Economics",FsF-R1.3-02D,4
The Journal of Clinical Psychiatry,FsF-F3-01M,1
The Journal of Clinical Psychiatry,FsF-A1-01M,1
The Journal of Clinical Psychiatry,FsF-A1-03D,1
The Journal of Clinical Psychiatry,FsF-I3-01M,1
The Journal of Clinical Psychiatry,FsF-R1.1-01M,1
The Journal of Clinical Psychiatry,FsF-R1.3-02D,1
Psychiatrist.com,FsF-F3-01M,1
Psychiatrist.com,FsF-A1-01M,1
Psychiatrist.com,FsF-A1-03D,1
Psychiatrist.com,FsF-I3-01M,1
Psychiatrist.com,FsF-R1.1-01M,1
Psychiatrist.com,FsF-R1.3-02D,1
SpringerOpen,FsF-F3-01M,7
SpringerOpen,FsF-A1-03D,7
SpringerOpen,FsF-R1.1-01M,3
SpringerOpen,FsF-R1.3-02D,7
Acta Crystallographica Section D,FsF-F3-01M,5
Acta Crystallographica Section D,FsF-A1-03D,5
Acta Crystallographica Section D,FsF-R1.1-01M,5
Acta Crystallographica Section D,FsF-R1.3-02D,5
Karger Publishers,FsF-F3-01M,8
Karger Publishers,FsF-A1-01M,8
Karger Publishers,FsF-A1-03D,8
Karger Publishers,FsF-R1.1-01M,8
Karger Publishers,FsF-R1.3-02D,8
EFSA,FsF-F3-01M,1
EFSA,FsF-A1-01M,1
EFSA,FsF-A1-03D,1
EFSA,FsF-R1.1-01M,1
EFSA,FsF-R1.3-02D,1
AGU Journals,FsF-F3-01M,3
AGU Journals,FsF-A1-01M,3
AGU Journals,FsF-A1-03D,3
AGU Journals,FsF-R1.1-01M,3
AGU Journals,FsF-R1.3-02D,3
AGU Journals,FsF-I3-01M,2
Kluwer Academic Publishers-Human Sciences Press,FsF-F3-01M,8
Kluwer Academic Publishers-Human Sciences Press,FsF-A1-03D,8
Kluwer Academic Publishers-Human Sciences Press,FsF-R1.1-01M,8
Kluwer Academic Publishers-Human Sciences Press,FsF-R1.3-02D,8
mSystems,FsF-F3-01M,2
mSystems,FsF-A1-03D,2
mSystems,FsF-R1.1-01M,2
mSystems,FsF-R1.3-02D,2
"Springer, Boston, MA",FsF-F3-01M,10
"Springer, Boston, MA",FsF-A1-01M,10
"Springer, Boston, MA",FsF-A1-03D,10
"Springer, Boston, MA",FsF-R1.1-01M,10
"Springer, Boston, MA",FsF-R1.3-02D,10
